node,score
7858,0.028564687222207064
7859,0.02676070930312424
7860,0.006396101661530373
7861,0.0019420081771632791
7862,0.007262387273870297
7863,0.0016258684823557967
7864,-0.011777782097208145
7865,-0.0009198873041160738
7866,0.010849525261990234
7867,0.035240618174061655
7868,0.021784561215019593
7869,0.0074042929712035965
7870,0.0023772554470479212
7871,0.021362570263761982
7872,-0.00232936136223727
7873,-0.005764109696700714
7874,-0.010959309322230437
7875,-0.009288456651894816
7876,-0.008030626922957196
7877,0.007286696759161715
7878,0.026913318130790342
7879,0.02136671889863051
7880,0.03656363336220869
7881,0.013153726782517694
7882,0.008255492281965093
7883,0.022359676836824716
7884,0.028394380682107423
7885,0.020991201827037065
7886,0.004350976488899816
7887,-0.010401158587992287
7888,0.0017325543722264136
7889,0.0006884903955836075
7890,-0.0011967244594297544
7891,0.011688401015289451
7892,0.03706200336465004
7893,0.01613016706023862
7894,0.0026172187665883806
7895,0.0027023812873581132
7896,-0.013449739929116244
7897,0.006455721638810474
7898,0.03160993596790773
7899,0.03265557662361407
7900,0.05103224523298222
7901,0.04013920241648872
7902,0.02979936745607792
7903,0.01638608802211916
7904,0.02462864566802825
7905,0.03294262272499904
7906,0.03177853285797683
7907,0.030820659844200127
7908,0.017266337115564356
7909,0.031081478494031645
7910,0.03719641907108662
7911,0.019958463465841958
7912,0.047367804656206935
7913,0.04122603493404453
7914,0.027030211409821203
7915,0.015626454941687018
7916,0.02933279676018108
7917,0.0007232942654541441
7918,0.020439847432440428
7919,0.016717614754447663
7920,0.034826426659596565
7921,0.022036980936692596
7922,0.0036402922264372473
7923,0.027785421150073653
7924,0.020265944221751098
7925,0.006738933781405998
7926,0.013436803748350212
7927,0.011031944416242112
7928,-0.005235060669004699
7929,0.0174157947268182
7930,0.02812852142398725
7931,0.01919635976651224
7932,0.04716968555298162
7933,0.03147091630038157
7934,0.020860168942347435
7935,0.01573927264552233
7936,0.0443113525355856
7937,0.009452392258672893
7938,-0.0073228725018883445
7939,0.016960973721865003
7940,-0.006292626710764582
7941,0.014646557592212228
7942,0.005286594904459929
7943,0.02259501100804351
7944,0.0431577592738408
7945,0.04442456235531522
7946,0.028845321698836246
7947,0.022520466384010174
7948,0.027462292790659593
7949,0.004490953316622082
7950,0.02776236559925238
7951,0.014816911539894395
7952,0.007928274766280885
7953,0.0077728023584724415
7954,0.000967180979534521
7955,0.022608299707213453
7956,0.007945057891739715
7957,-0.022477951631352022
7958,0.00951269495858642
7959,0.010008525903641208
7960,0.009001511926394201
7961,-0.0017440684787697336
7962,-0.0002342122474299213
7963,-0.0032529701177840264
7964,0.03479171252442004
7965,0.018013298577980286
7966,0.010953332243059832
7967,0.001592742606807529
7968,-0.0005217322721641215
7969,0.003215684618242287
7970,0.01675465847067059
7971,0.0068462847991884734
7972,0.006453517851097046
7973,0.005818014460201804
7974,0.01314474592240289
7975,0.017279774118277413
7976,0.031151363722407233
7977,0.04235673550224639
7978,0.03747371201949179
7979,0.006265529306454742
7980,0.017071006746197326
7981,0.03548510548511019
7982,0.03172993962866766
7983,0.027832218134207
7984,0.054526325615303795
7985,0.02099605500893309
7986,0.0032084163022457757
7987,-0.0027398375399813046
7988,-0.006380206611227179
7989,-0.0013240003424884739
7990,0.007210914218366393
