node,score
16953,0.00946706001564146
16954,0.009029406479438618
16955,0.009619238401276098
16956,-0.005642075395503654
16957,-0.0035809361435128473
16958,0.008347729006656923
16959,0.006763890742146117
16960,0.003227932106398157
16961,0.009198456988116277
16962,-0.001339253782052241
16963,0.0034776847983757353
16964,-0.001293556311599331
16965,0.005288917311076058
16966,0.0028338781269291458
16967,0.01270445180068902
16968,-0.0001453100846926514
16969,0.009629402572466694
16970,0.015733167993693398
16971,0.011588884845136205
16972,0.006938045753383859
16973,0.019051139631490188
16974,0.019466075881231504
16975,0.011949294397866739
16976,0.012828670300167988
16977,0.013455450590301732
16978,0.009458505495491432
16979,0.013080966324757637
16980,0.0148919426473616
16981,0.005333870306996724
16982,0.012491690292992685
16983,0.006332245849343443
16984,0.004472272572217051
16985,-0.006485701213215234
16986,0.0006981145508185849
16987,0.007325263021449979
16988,0.014095157524909863
16989,0.00045850131525115856
16990,0.010223427291655152
16991,-0.0023731519935537015
16992,0.0020664092539735
16993,0.009081981499835745
16994,0.0021112255932440593
16995,0.004920201259488999
16996,0.002695960209700976
16997,0.01273549003370622
16998,0.0077389878560043535
16999,0.006668543239250702
17000,0.0004036055361862356
17001,0.0040646570154642125
17002,0.010852218322077056
17003,0.03184531941939561
17004,0.028643049178793234
17005,0.011154029317857361
17006,-0.002083153987088582
17007,0.0069305982721435955
17008,0.0036009412996718115
17009,-0.008872470838284907
17010,-0.00216580884814499
17011,-0.01147137927450026
17012,-0.013758123859747284
17013,0.003112827398903395
17014,0.010453398677684023
17015,0.005617420766179881
17016,0.003928874719800635
17017,0.004487233239389599
17018,0.0014628307801105578
17019,0.008876582050253878
17020,0.022416286413744824
17021,0.023799427968189346
17022,0.03813954906379147
17023,0.01374180817645465
17024,0.027873732352778235
17025,0.010449464014821275
17026,0.0004461620251499099
17027,0.02364963180094104
17028,0.02045712281586165
17029,0.0033381536006766854
17030,0.014353972032247975
17031,0.028028302990717457
17032,0.006481644502180139
17033,0.007895654916108774
17034,0.0013646026863195493
17035,0.004839515069039679
17036,0.007228039673954356
17037,-0.003751683894102964
17038,0.00034444148586176837
17039,-0.005950698994338199
17040,0.01900873629399391
17041,0.014333625974362607
17042,0.008349912928852787
17043,0.016484085168908202
17044,0.00881155245566645
17045,0.007332093801010964
17046,0.014424099203052543
17047,0.0027703331377282314
17048,0.010432117330498647
17049,0.024872291286296644
17050,0.031605280602467145
17051,0.024285792656225547
17052,0.011703197412348265
17053,0.019978404096163027
17054,0.009486160425503876
17055,0.014128082563557909
17056,0.003593072699595412
17057,0.018238768251459203
17058,0.02015384181340618
17059,0.024039327959888168
17060,0.01905360797835498
17061,0.01867155421370137
17062,0.009691728386271081
17063,0.010745188490763447
17064,0.012169632735076097
17065,-0.007918091361319712
17066,-0.0004052119368738172
17067,0.01003502731842687
17068,0.005770894185374131
17069,0.007447642907420726
17070,0.020427661624582982
17071,0.010003197509792061
17072,0.021862753387344558
17073,0.02844476194866319
17074,0.014952580622024314
17075,0.007964497412285998
17076,0.012270551289905951
17077,0.019453504505800967
17078,0.018444024264780423
17079,0.03378304350712058
17080,0.013848837317047447
17081,0.0071505507963836035
17082,0.02044519027953806
17083,0.01627934814414267
17084,0.0176510375238077
17085,0.017056317067509874
17086,0.015049432140797347
17087,0.028164732462944153
17088,0.014339348017356923
17089,-0.0004748837882004864
17090,0.004965123668725369
17091,0.0034533186783901604
17092,0.00035259370274343116
17093,0.0003224915443617027
17094,0.0011152980503159604
17095,0.016810399163686096
17096,0.01414540892614824
17097,-5.7678106318737044e-05
17098,0.003946532142200088
17099,0.0047148780409294044
17100,0.01323438162927848
17101,0.0023974829210647863
17102,0.014341532974302962
17103,0.011268137410402446
17104,0.02226751236178981
17105,0.0190574872304482
17106,0.011984916897420206
17107,0.014448741709238266
17108,0.017771174421693514
17109,0.020833089808415473
17110,0.008922721098358233
17111,0.01821473971670673
17112,0.019114475039821444
17113,0.017090191115761044
17114,0.012966916570454567
17115,0.01302085339277892
17116,-0.005991926926939839
17117,0.00035704026413319045
17118,0.015352129629670141
17119,0.02436443690434309
17120,0.012976952167609968
17121,0.028466052519863894
17122,0.025838668816246635
17123,0.02350981762921156
17124,0.01616789295862553
17125,0.018427067015134635
17126,0.02178426108966225
17127,0.02684536794933834
17128,0.01788947678439179
17129,0.03002050750643448
17130,0.04126233409455016
17131,0.03566928846787809
17132,0.021340376188892285
17133,0.0329783837062122
17134,0.0366224758180419
17135,0.012259470546001627
17136,0.00617822523885081
17137,0.0272919726639006
17138,0.03757071405157664
17139,0.04532385873131084
17140,0.0360452339582803
17141,0.006645561970086367
17142,0.01371145866006851
17143,0.015440704102967495
17144,0.02003091027976811
17145,0.031482559358779416
17146,0.026877599626185855
17147,0.029134728676861954
17148,0.026979789190626047
17149,0.01453886258969983
17150,0.02655548230530891
17151,0.017074509268757976
17152,0.028577658332156308
17153,0.019217495128987183
17154,0.013560810771049647
17155,0.0061616820095269365
17156,0.004066233378861583
17157,0.009843454870414936
17158,0.004076082588852503
17159,0.00594090457047991
17160,0.008807768565663787
17161,0.025899232119723337
17162,0.006747661262247684
17163,0.023104174883149864
17164,0.023354001459325313
17165,0.017955951446913754
17166,0.026061735121324814
17167,0.025960389476667123
