node,score
23950,0.016274204770648004
23951,0.024974909562198944
23952,0.03887428329821274
23953,0.04382443125513624
23954,0.037610220551471674
23955,0.015336977396083196
23956,0.014111761355016017
23957,0.013418811749676185
23958,0.0040377745135631304
23959,0.0278938880728401
23960,0.011993213958252924
23961,0.033031977659799705
23962,0.01922823448637423
23963,0.016042820551359527
23964,0.01981137463355831
23965,0.01346566389179038
23966,0.010571712911721987
23967,0.02870104347397484
23968,0.02044014350825063
23969,0.01581158123619264
23970,0.021461703672517318
23971,0.008002828749070656
23972,0.018786486138807512
23973,0.027882169329659034
23974,0.020444932797155202
23975,0.010174578319429806
23976,0.013190353427381507
23977,0.017684656531763765
23978,0.02390548078610566
23979,0.009236090409313724
23980,0.024183667421805
23981,0.017627821804354626
23982,0.016374998370708327
23983,0.02726671327801744
23984,0.026024518875500946
23985,0.025823323260923514
23986,0.027576501068737214
23987,0.025824969925534513
23988,0.018239985978909412
23989,0.02345896529763636
23990,0.013473266805120399
23991,0.01677840614790982
23992,0.020966855087712122
23993,0.030087670441995673
23994,0.02681048687835952
23995,0.02246866729257735
23996,0.01709064689927675
23997,0.01440391666926466
23998,0.014181049019938774
23999,0.020546866603328162
24000,0.014709718646119363
24001,0.03936829753135118
24002,0.024285336776803335
24003,0.02061317377185945
24004,0.013460485918990517
24005,0.012714941706418736
24006,0.014763726978888725
24007,0.02790243300958195
24008,0.011133243834412831
24009,0.009531340884194162
24010,0.009431132019479205
24011,0.017695523665640978
24012,0.02087157228850467
24013,0.06082567263593608
24014,0.03560987293548834
24015,0.03466202933449969
24016,0.015399826853626286
24017,0.012701759181720673
24018,0.021413697607076232
24019,0.012877918355406304
24020,0.02427412533811868
24021,0.025716924392173768
24022,0.008387735481421577
24023,0.02118268747878005
24024,0.02297662429049152
24025,0.013357106685428222
24026,0.014607017688074486
24027,0.022885396636399324
24028,0.01065532983674522
24029,0.01568619267765492
24030,0.019292922857583328
24031,0.04047123090906857
24032,0.01007823207740377
24033,0.028780096916631304
24034,0.018247748874913094
24035,0.016548362139048534
24036,0.022998592201830315
24037,0.022788618003269256
24038,-0.009985436360648858
24039,0.007596558756157834
24040,0.023889755121340284
24041,0.02025722507600003
24042,0.019210016038945787
24043,0.01482352407625398
24044,0.021848141412175504
24045,0.030196132022172528
24046,0.01933300849783326
24047,0.01612270211940081
24048,0.00883751487046125
24049,0.014903133379983613
24050,0.01799959386130756
24051,0.013988357306599308
24052,0.01553112717722549
24053,0.012595266885506162
24054,0.012562326604741436
24055,0.018699390152520978
24056,0.006548161544874254
24057,0.014519244366954398
24058,0.034953938197711976
24059,0.030303992190796603
24060,0.010310388636741163
24061,0.007795638942525107
24062,0.015056547014973165
24063,0.0024165704561526224
24064,0.017361174494617493
24065,0.007244742325715037
24066,0.011186369228248005
24067,0.006037654099363299
24068,0.006471182809382192
24069,0.0063815987859198176
24070,0.013869605661696593
24071,0.0015944648507577597
24072,0.0028394626652087362
24073,0.02841340114072055
24074,0.0266449130291746
24075,0.015344618973925694
24076,0.020764248160192844
24077,0.0350186905619444
24078,0.020928884110748447
24079,-0.00856877472451223
24080,0.013711913040991175
24081,0.003497796552329402
24082,0.001516029024363097
24083,0.03256730483999892
24084,0.024203325142128418
24085,0.014947576636788251
24086,0.008046346086757916
24087,0.01582906292076003
24088,0.014564745464657802
24089,0.020672220731330015
24090,0.013273788129217423
24091,0.00707739097889859
24092,0.01960593045703951
24093,0.011563724004521991
24094,0.02208576109761551
24095,0.029222382411255188
24096,0.037480313746371396
24097,0.03660359459596041
24098,0.037494628332791824
24099,0.03069432841668207
24100,0.026366212975171388
24101,0.006908738429492134
24102,0.008234747230412065
24103,0.00939508153710611
24104,0.018200520195241765
24105,0.03953544460503533
24106,0.02595642465389736
24107,0.021914281269038716
24108,0.016656405374258942
24109,0.026033842998575585
