node,score
29603,-0.007707829373577391
29604,-0.004922919535396253
29605,-0.01723160874526264
29606,-0.0163953876246421
29607,-0.015504400919281847
29608,-0.006955144136059355
29609,-0.0015376981262270606
29610,-0.015149312040129037
29611,-0.011795355917983086
29612,-0.003628891063462092
29613,-0.018515784464765317
29614,-0.01118120080718088
29615,-0.013958573415272624
29616,-0.014448796462437241
29617,-0.02321105774325949
29618,-0.01899987260395164
29619,-0.024262197829590715
29620,-0.015892914263048508
29621,-0.02021133611476511
29622,-0.010908981857672306
29623,-0.00828218899846056
29624,0.0001683217246760682
29625,-4.8007014852968766e-05
29626,-0.010900373423452514
29627,-0.0024510051241529718
29628,0.008149062551856878
29629,-0.0052175374044232115
29630,-0.008281366025584824
29631,0.007279861650983377
29632,-0.010775771400548306
29633,-0.017856267589575037
29634,-0.03113811445494552
29635,-0.0184635668046621
29636,-0.007628624888033286
29637,-0.017136146744027636
29638,0.005018251537359353
29639,-0.01390223988821171
29640,-0.017665955095449437
29641,-0.018608736270304793
29642,-0.01676151872981202
29643,-0.01906384629669311
29644,-0.01149199705068693
29645,-0.021965379933200246
29646,-0.02332336537207369
29647,-0.03471699373334247
29648,-0.02563711169449512
29649,-0.010549938850668017
29650,-0.018164164155339724
29651,-0.017774313945665643
29652,-0.02300145597450398
29653,0.007862405894407232
29654,-0.018944818284948872
29655,-0.02195186960823492
29656,-0.018044214969708094
29657,-0.02165118527680876
29658,-0.01846811342704746
29659,0.0020486646444706214
29660,-0.014960610113911255
29661,-0.028640854039668318
29662,-0.000933724179539297
29663,-0.0014333756325773939
29664,-0.017022805214175096
29665,-0.01119730285185272
29666,-0.009696467329755154
29667,-0.0042446202533727995
29668,0.003705020403270698
29669,-0.027677755369326262
29670,-0.014935571995783437
29671,-0.00560422025721885
29672,-0.026460837744123333
29673,-0.017714772811711077
29674,-0.016596642947488638
29675,-0.004051235539311304
29676,-0.009170398881983788
29677,-0.004093501388304666
29678,-0.009638459527837706
29679,-0.025937831620529872
29680,-0.030920335420599243
29681,-0.01977087288858581
29682,-0.025122348682172113
29683,-0.00884850856953101
29684,0.004852731379780706
29685,-0.010181986440199409
29686,-0.03178584392629635
29687,0.004714107408573587
29688,-0.002073371913318911
29689,-0.0006603073828950201
29690,-0.003198586920874824
29691,-0.014937885372219739
29692,-0.019501207583503488
29693,-0.029838547810119964
29694,-0.009613326285201174
29695,-0.009731959969430215
29696,-0.036083870019607556
29697,-0.02552185245212757
29698,-0.01799439768372446
29699,-0.012188701117343492
29700,-0.010145760230665046
29701,-0.007967244901436188
29702,-0.009209200393385242
29703,-0.016246895074214396
29704,-0.004146077027604833
29705,-0.019053725728518156
29706,-0.005395306463676142
29707,0.006790539559261566
29708,-0.0014501666728300444
29709,-0.003509552555793216
29710,-0.013201903500070333
29711,-0.012423619929308183
29712,-0.013967557571731626
29713,-0.024559262229258305
29714,-0.024537399234228596
29715,-0.009043491990244457
29716,0.0010470241127227276
29717,-0.006048342267718998
29718,-0.02557861427320174
29719,-0.016646970143541995
29720,-0.005337683954194761
29721,0.0035607218810558283
29722,-0.02597403056339531
29723,-0.02141238714589999
29724,-0.023601968818635743
29725,-0.002313433962094158
29726,-0.008744631089916854
29727,-0.02820836752684197
29728,-0.020170168940678024
29729,-0.023764607752013278
29730,-0.001119519891417231
29731,-0.02257314845642422
29732,-0.0019027444951089656
29733,0.0009162311270480838
29734,-0.02208113061900807
29735,0.002808565728368073
29736,-0.018989346135102836
29737,-0.02812276979228534
29738,-0.016084414700556215
29739,-0.014132265730764315
29740,-0.03435205912079453
29741,-0.04000004894715381
29742,-0.025349323938145818
29743,-0.010029633616017497
29744,-0.021156437230316016
29745,0.011315432805582892
29746,0.0028636413636076163
29747,-0.00012823633047576166
29748,-0.001752962239537359
29749,-0.0077281622118110516
29750,-0.007789098180109422
29751,-0.01639368273502184
29752,-0.011433724210159757
29753,-0.009291777589414463
29754,-0.03342987904808792
29755,-0.011365969891270367
29756,-0.0035213140950794974
29757,-0.01741511049655775
29758,-0.016432488229289333
29759,-0.004258497846580056
29760,-0.0001839255199675982
29761,0.0021489445319986533
29762,-0.01175215916313288
29763,-0.017514011687344122
29764,-0.004631809025679945
29765,0.010162805365627525
29766,0.0014454870755340465
