node,score
18483,0.006221996838376431
18484,0.021662918294544586
18485,0.02465231779492938
18486,0.011684567777160537
18487,0.02143749956229235
18488,0.021702731893705307
18489,0.010009672272095926
18490,0.009994490390070943
18491,0.022248696759710973
18492,0.021848010196881207
18493,0.00678330124883475
18494,0.015997812788450583
18495,0.02172137591323542
18496,0.017817082888173297
18497,0.010691695185571781
18498,0.0116255039894535
18499,0.012577568062402178
18500,0.01919091303392073
18501,0.01161268412044869
18502,0.022896311839084915
18503,0.020343324334487267
18504,0.0251355053961555
18505,0.02060577551436238
18506,0.015041662483058271
18507,0.012291088692047869
18508,0.03139769432523942
18509,0.011005671664510497
18510,0.02743951747401574
18511,0.013183428242397044
18512,0.008602256481286319
18513,0.0021404775189678427
18514,0.022077226005710382
18515,-0.0018340623142792944
18516,0.017020970643898736
18517,0.0326966642641785
18518,0.04278637436533661
18519,0.01403441460372512
18520,0.016067430257884485
18521,0.00799998786237166
18522,0.007482212828552104
18523,0.00621292160469511
18524,0.02387559550001317
18525,0.019711214671413457
18526,-0.004785402990323373
18527,0.016615915495785893
18528,0.02118409281670497
18529,0.01658761853164603
18530,0.0212137849400712
18531,0.008852118862075598
18532,0.028596053841112856
18533,0.024126546501289425
18534,0.011784166061325041
18535,0.013791186744522954
18536,0.007492742308023548
18537,0.006575394558639758
18538,0.009375517307456671
18539,0.011892945823437695
18540,0.010784269650316758
18541,0.007006552832440893
18542,0.007441951187263207
18543,0.017716112585429267
