node,score
15220,0.025882319234766915
15221,0.022003952083179512
15222,0.0006313227805677668
15223,0.008001104493566835
15224,-0.004264123197540326
15225,0.009036578164291709
15226,0.0018251789957548503
15227,0.015107072209085026
15228,0.009807940122198544
15229,0.016548868114801274
15230,0.028277429140222243
15231,0.017196592994930593
15232,0.022983819991970744
15233,0.019489191428492703
15234,0.02521730525639121
15235,0.027611662168838258
15236,0.04149492714671199
15237,0.029627530403814162
15238,0.03614744282720661
15239,0.035709753487316975
15240,0.0476841240778878
15241,0.05074138928009764
15242,0.0572588720077728
15243,0.0432034881243154
15244,0.03679954885465153
15245,0.025704852931787148
15246,0.017473776526410356
15247,0.03014627242129564
15248,0.04527064836166417
15249,0.04326744545353278
15250,0.025449369234585628
15251,0.039993274918286414
15252,0.02116971634916276
15253,0.030382884498712848
15254,0.02049789040899097
15255,0.026862036757462793
15256,0.03353714735918911
15257,0.03487915039031608
15258,0.006088861159417758
15259,0.005047655535195039
15260,0.03638621537401587
15261,0.05165614634465732
15262,0.04349017074991701
15263,0.021420888017101403
15264,0.039325239755396146
15265,0.02517242678498277
15266,0.03397702330968411
15267,0.030178040388241012
15268,0.027125891532034485
15269,0.026786534441321397
15270,0.055883169094112395
15271,0.03320883127150409
15272,0.028990850561835146
15273,0.04644143499530018
15274,0.03433682566519736
15275,0.03730544756613319
15276,0.032932282147083214
15277,0.06924404206420132
15278,0.05935454706339893
15279,0.029437791435045435
15280,0.029348241854422863
15281,0.05842928743052378
15282,0.05099192833100863
15283,0.05725393341668217
15284,-0.009973573703487282
15285,0.02853302652674783
15286,0.01995112397824539
15287,0.005215711596997963
15288,0.0019425910523949153
15289,0.013842680081152747
15290,0.0011670950038655814
15291,0.008999540823027785
15292,0.019572860211904408
15293,0.0035150877648472134
15294,0.028744503605090066
15295,0.02399119526162019
15296,0.02033540462109329
15297,0.032665550687738576
15298,0.027681854953153118
15299,0.024427613385391123
15300,0.03683436188734723
15301,0.02544742374763831
15302,0.046382889801126814
15303,0.04356635718307256
15304,0.03727374886894663
15305,0.048725148387408934
15306,0.04639811421548912
15307,0.0358225528533237
15308,0.04582506131143116
15309,0.029961796681256758
15310,0.022578397063850897
15311,0.023189413669138736
15312,0.029036559546839258
15313,0.03219438299302835
15314,0.03213445444790308
15315,0.050344974568617196
15316,0.046573737554186256
15317,0.01667421657431134
15318,0.01295968819127813
15319,0.009454075342598678
