node,score
8486,-0.020048869738373498
8487,-0.027159309242067664
8488,0.010872684354843232
8489,0.01828144012845434
8490,0.028441319078961635
8491,0.015614264198077987
8492,0.016503868757466567
8493,0.019245222015480845
8494,0.02345704376349045
8495,0.017222281902998238
8496,0.02174501105398563
8497,0.03189825966284632
8498,0.004596528179514281
8499,0.008173578344069177
8500,-0.0006320599858774534
8501,0.018094129509608647
8502,0.0037789962144263445
8503,0.014742447938940195
8504,0.019451785622979556
8505,0.00761125716796851
8506,0.008064998141892099
8507,0.006109779786955816
8508,0.016448790342928676
8509,0.0096845516077676
8510,0.015849405702637598
8511,0.004093245304977011
8512,0.007181389227447932
8513,0.010855041344905114
8514,0.003375415712942087
8515,0.018758086459370382
8516,0.013287396161651865
8517,0.0086782209742855
8518,-0.0019270877208154014
8519,0.012297949243720518
8520,0.004491226123186309
8521,-0.0014603317814170236
8522,0.025736449263303873
8523,0.0028888052358742033
8524,0.0040494270852595715
8525,0.019174994983303772
8526,0.035431145693890054
8527,0.009946252119615306
8528,0.015794847245734434
8529,0.014852347793097187
8530,0.009101821678601962
8531,0.02652531448864104
8532,0.014252185247464966
8533,0.015316634118800576
8534,0.014185739573725487
8535,0.010369479825474537
8536,0.014898741426247253
8537,0.00464314075366512
8538,0.02144596181034575
8539,0.023972084311361774
8540,0.023151658080645565
8541,0.027253384743387565
8542,0.02264036475645448
8543,0.024638426079648945
8544,0.008852199241064618
8545,0.01175367399950178
8546,0.021661228727127724
8547,0.013180074695527066
8548,0.022063988565344528
8549,0.007317235796876598
8550,0.023264903236240975
8551,0.006172044300207236
8552,0.003943298939809714
8553,0.02008560865946274
8554,0.010451772173318385
8555,0.022905229120479653
8556,0.0038975274301247254
8557,0.03202530933893577
8558,0.023141182505031277
8559,0.03292495714306409
8560,0.02777969980384365
8561,-0.0008685161159037724
8562,0.013720625282768406
8563,0.00065262889041795
8564,0.00549576056873835
8565,-0.001019670620988511
8566,0.009438786522220632
8567,0.010551831208680529
8568,0.013119646010740116
8569,0.01771020973120041
8570,0.022418708937322895
8571,0.0036783605968848665
8572,0.016443323776101693
8573,0.006003768235534057
8574,0.0154991741185313
8575,0.013281121533172624
8576,0.014824829315585708
8577,0.023635321531541353
8578,0.01608570928111852
8579,0.01676689892224581
8580,0.02137241946929891
8581,0.003986325044191608
8582,0.04523683110822707
8583,0.006697074791692459
8584,0.005479437849565949
8585,0.04287530893242297
8586,0.01027919977619185
8587,0.004520243847847771
8588,0.017405319571243028
8589,0.008843953538264171
8590,0.01753561815536009
8591,0.01653900394855523
8592,0.010235514476449104
8593,0.011686215018795187
8594,0.023418395972525263
8595,0.02496174740489343
8596,0.01779914105185132
8597,0.0211531323046118
8598,0.022830211949386836
8599,0.022366308654069078
8600,0.01394193067536309
8601,0.021707765690889724
8602,0.00945541704289965
8603,0.0221912193329028
8604,0.00482724863174866
8605,0.00026054775274553243
8606,0.031426432346773225
8607,0.018950970801674294
8608,0.008879259625294234
8609,0.0049890560474343815
8610,0.00500684555133768
8611,-0.0014487611178874982
8612,0.0017687914751387535
8613,0.0324107520188216
8614,0.001988115234082266
8615,-0.0009307083820554451
8616,0.004084865465690202
8617,0.021306850102747577
8618,0.006866506620850976
8619,0.025372560499037355
8620,0.012351184461233178
8621,-0.014214817384278322
8622,7.786160496237038e-06
8623,0.009321706244822203
8624,-0.012047539320272471
8625,0.01998407039968464
8626,0.01318534273876526
8627,0.011249184700957926
8628,-0.012134068136239406
8629,0.01014330091667448
8630,0.01740954175890641
8631,0.018089898711356356
8632,0.0092764626853441
8633,0.01436211427595746
8634,0.012603763055600625
8635,0.018179874957755304
8636,0.017730074153011977
8637,0.015244578689950772
8638,0.033094391542561996
8639,0.011196726106886046
8640,0.007878269389412607
8641,0.03232869244325565
8642,0.010637226175071346
8643,0.011527240873107525
8644,0.018866583086956212
8645,0.01244728856537003
8646,0.01763060390464044
8647,0.009028958571715595
8648,0.02588350712074794
8649,0.024947957579249058
8650,0.01360937635979187
8651,0.014141022723682894
8652,0.02318446227261084
8653,0.020276902871120495
8654,0.026538742669389492
8655,0.025023512497551414
8656,0.015330398932536515
8657,0.026232719456468878
8658,0.024926501745347274
8659,0.01663711501663445
8660,0.02969803575713814
8661,0.029157382049879166
8662,0.020787185732717206
8663,0.02901243342208737
8664,0.02725739522406956
8665,0.017874941865022476
8666,0.010991494713351035
8667,0.0034981915389209473
8668,0.03798170133714718
8669,0.018656178176493565
8670,-2.1043458191538633e-05
8671,0.005795753254912439
8672,0.020830079159284698
8673,0.017343403137527136
8674,0.024174734719489832
8675,0.0175276089902483
8676,0.029529468728777597
8677,0.02061802593969675
8678,0.007424441407815285
8679,0.014438040377337424
8680,0.011212008076396662
8681,0.01147259743078044
8682,0.019488654544959738
8683,0.017559936017904954
8684,0.02071922782828195
8685,0.005670070254982673
8686,0.013165179858600773
8687,0.008576996651663893
8688,0.010233115045399255
8689,0.016674963537941956
8690,0.043563288759825736
8691,0.0300902648898993
8692,0.013843170878889866
8693,0.017257122372463685
8694,0.028207803521694164
8695,0.009480522199138197
8696,0.013465551150688926
8697,0.01531114962499358
8698,0.020139782589199906
8699,0.012988223991503345
8700,0.02366869442195474
8701,0.01508649037223897
8702,0.02897073177054399
8703,0.014476842431540904
8704,0.0335369947375056
8705,0.011606701556836851
8706,0.0018683622339560335
8707,-0.001573702338985683
8708,0.008565820864890994
8709,0.0071251462572125
8710,-0.016661263852834063
8711,-0.02006439189582576
8712,-0.006506645829077451
8713,-0.01238821778936161
8714,0.009248756410777714
8715,-0.012293443681495542
8716,0.0017881859820159107
8717,0.005929086825302354
8718,-0.012742840356485097
8719,0.0016339080728204891
8720,-0.00443302994778183
