node,score
24741,0.0030455656712323753
24742,-0.028881744258963282
24743,0.011872943060762475
24744,0.005705584814437614
24745,-0.009496522203749636
24746,-0.0038516034024803636
24747,0.019541144452626558
24748,0.028950061124839777
24749,0.01618834502433586
24750,-0.00396670176530145
24751,0.004389407978257598
24752,0.009484710479383818
24753,-0.0025069636273784557
24754,0.012705820427190595
24755,0.009253190275613554
24756,0.00877855345921097
24757,0.02092543070048014
24758,0.017073629651583988
24759,0.018377081666470563
24760,0.03724073395132388
24761,0.011661055977842727
24762,0.027774607389731476
24763,0.04236523791948732
24764,0.040018663350853245
24765,0.031093109550220044
24766,0.0020424156481588795
24767,0.01162071326170111
24768,-0.00011202054677728057
24769,0.00346793228271125
24770,0.013552179197797498
24771,0.004378843467063742
24772,0.014338836039570313
24773,0.0195327800782652
24774,0.0064327881000232345
24775,0.013119468982532356
24776,-0.003606919291317068
24777,-0.008319630190535166
24778,-0.002426879219111333
24779,0.028514863948636338
24780,0.04158246542998956
24781,-0.007994847657758486
24782,-0.00021109380162798175
24783,0.03615714191598651
24784,0.03806782940392117
24785,0.0469071079519493
24786,0.03174662059111055
24787,0.03685122455760781
24788,0.03343064272517726
24789,0.014905247278561351
24790,0.017139327860713816
24791,0.027823005723101035
24792,0.011238737967103285
24793,0.012289559490686774
24794,0.0026495330198896827
24795,0.012730631509130785
24796,0.023428353766888455
24797,0.032574733906381215
24798,-0.0039333043367795195
24799,-0.0007272132707595302
24800,-0.003952169424636054
24801,0.01091745810690048
24802,0.008955533535175975
24803,0.02313908560931499
24804,0.024738739280436906
24805,0.02304634123645044
24806,0.021251433784003848
24807,0.02805258846299208
24808,0.005184389290050384
24809,0.007703513432291809
24810,0.006537345740780687
24811,0.0028220540863291843
24812,0.006638960275864414
24813,-0.0023861849455523165
24814,0.004618644017464368
24815,0.022911640740019612
24816,-0.010912372161679507
24817,0.016075315616792762
24818,0.0013372650972510725
24819,0.02818695625488954
24820,0.03438718591487211
24821,0.021706069333935485
24822,0.03833121259582273
24823,0.01178559461874551
24824,0.00702895769073586
24825,0.00358797224937224
24826,0.0001195510300283642
24827,0.000990904318342145
24828,0.0009305015843777964
24829,0.02472207171570373
24830,0.009326096823702001
24831,0.013475372115513973
24832,0.01183012552389906
24833,-0.005628557365741305
24834,-0.005075771378780791
24835,0.03487765590067282
24836,0.018565503708268594
24837,-0.012073883525324347
24838,0.004645301426718373
24839,0.01132814264694959
24840,0.030720349103039335
24841,0.03173211856913316
24842,0.018016226647210032
24843,0.03456508000362779
24844,0.030869454691257237
24845,0.011201778301149434
24846,0.01741448720370742
24847,0.02075909611993587
24848,0.0005204215887852914
24849,0.01698874154859742
24850,0.01458752057268431
24851,0.030854948338319588
24852,0.04241557270521523
24853,0.02727308264968009
24854,0.022739643033010237
24855,0.012869627992086574
24856,0.011052832870930174
24857,0.0056815262904265085
24858,0.01689916762754118
24859,0.017084206617697717
24860,0.0175827579060428
24861,0.006612306221961517
24862,0.005261435772339174
24863,0.03373741737676317
24864,0.0050802729782235545
24865,0.02318436605266272
24866,0.032002740886562964
24867,0.030986100347954015
24868,0.034268607355011804
24869,0.019284845703128384
24870,0.02209638811392578
24871,0.024824314502677636
24872,0.006566471950765207
24873,0.03748827267745336
24874,0.03774187668796858
24875,0.047840369569457586
24876,0.033542077946918436
24877,0.04718385833770067
24878,0.032446269218897705
24879,0.02690785207126767
24880,0.01183646773314373
24881,-0.019436887333949437
24882,0.0068073983565895
24883,0.007358245065878455
24884,0.01665678396114001
24885,0.01314244898146999
24886,0.023672787054999866
24887,0.022812080864085704
24888,0.03098991981381871
24889,0.028089765555730506
24890,0.015889832056960373
24891,0.010342764183094988
24892,-0.007873219353774608
24893,0.018392119304112997
24894,0.005530727767942167
24895,0.03492221014204755
24896,0.03180468645139767
24897,0.034416085217008674
24898,0.026078955359896794
24899,0.022681553506400665
24900,0.02620874862506206
24901,0.009087750322347432
24902,0.016424730343504
24903,0.018165526614048688
24904,0.02266825726526389
24905,0.019180790283376603
24906,0.023319996463179726
24907,0.016430290491864397
24908,0.03691025246337498
24909,0.038541101429454216
24910,0.0338070919986313
24911,0.04138071057191506
24912,0.025523001695073155
24913,0.010669246393712473
24914,0.022386259932550945
24915,-0.0038628319039252235
24916,0.010886351329442046
24917,0.01068596118340781
24918,0.00887631396997679
24919,0.0053660165032586304
24920,0.00712764790996312
24921,0.01235641510479657
24922,0.011210404763460136
24923,-0.00032640058004185235
24924,-0.0063207595227524616
24925,0.0031158171291518766
24926,-0.005882367371324415
24927,-0.00515465660088843
24928,-0.00807132382623521
24929,0.011963222345465985
24930,0.0003896774381496604
24931,0.01230965496347114
24932,0.013306325515063722
24933,0.018554542616672998
24934,0.016410300163966496
24935,0.008596442133929516
24936,0.018949386209334618
24937,0.01760328915620757
24938,0.029170250607136072
24939,0.029154191105285387
24940,0.03325918343294043
24941,0.032062703439793894
24942,0.021181844966698837
24943,0.017502563332753684
24944,0.02658864611605527
24945,0.0003553743802379161
