DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,TOTAL TONS
1944-10-07 13:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0408_output_1944-10-07,WINTERHAFEN OIL STORAGE DEPOT,,213,538.5
1944-07-15 10:48:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0502_output_1944-07-15,Telaejen Pumping Station,Ploesti,111,532.0
1944-11-19 12:10:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0407_output_1944-11-19,OIL REFINERY Depot/Terminal,WINTERHAFEN,124,515.0
1944-06-24 12:52:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0570_output_1944-06-24,,,231,513.0
1944-09-10 13:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0453_output_1944-09-10,Magyar,Budapest,26,508.0
1944-09-05 09:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0712_output_1944-09-05,FUEL DUMP,WEISSENHORN,2,505.0
1945-03-05 13:14:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0776_output_1945-03-05,DP AG SCHINDLAR OIL,HAMBURG,36,500.0
1944-11-29 12:44:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0670_output_1944-11-29,,,168,493.0
1944-11-30 13:18:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0720_output_1944-11-30,,TROGLITZ,201,490.0
1944-11-08 11:08:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0660_output_1944-11-08,LEUNA SYN OIL,MERSEBURG,191,486.0
1944-07-14 09:57:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0452_output_1944-07-14,Budafpuzta Lispe Oil Ref,Budapest,161,483.0
1945-03-17 06:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0698_output_1945-03-17,OIL REFINERIES,RUHLAND,182,482.3
1945-01-31 14:42:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0411_output_1945-01-31,OIL REFINERY,MOOSBIERBAUM,442,482.0
1944-07-29 09:58:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0657_output_1944-07-29,,,183,478.0
1944-08-05 13:25:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0678_output_1944-08-05,OIL STORAGE,NIENBURG,175,476.5
1944-10-06 12:02:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0773_output_1944-10-06,Harburg Rhenania Oil,Hamburg,215,470.0
1944-11-04 12:03:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0789_output_1944-11-04,RHENANIA OIL REFINERY,HAMBURG,166,468.0
1944-11-26 12:15:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0669_output_1944-11-26,,,161,466.0
1944-11-01 13:02:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0670_output_1944-11-01,,,153,459.7
1944-06-18 09:25:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0799_output_1944-06-18,,Hanover Misburg,164,450.5
1944-07-07 10:16:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0506_output_1944-07-07,OIL STORAGE,AVIANO,93,449.0
1944-11-17 11:30:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0402_output_1944-11-17,,,362,446.5
1944-08-18 10:31:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0496_output_1944-08-18,Romano Americana,Ploesti,201,444.5
1944-08-04 13:32:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0791_output_1944-08-04,RHENANIA ROM G,HAMBURG,254,441.0
1944-07-31 11:02:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0499_output_1944-07-31,Xenia,Ploesti,154,435.0
1945-03-07 12:03:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0588_output_1945-03-07,,,377,429.0
1945-02-10 14:32:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0603_output_1945-02-10,OIL DEPOT,DULMEN,137,429.0
1944-12-26 12:25:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0684_output_1944-12-26,Oil Refinery Synthetic,Oderthal,1239,428.25
1944-11-02 12:40:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0660_output_1944-11-02,LEUNA SYN OIL,MERSEBURG,192,425.25
1944-06-15 09:30:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0470_output_1944-06-15,Shell Syn,Sisak Caprag,76,425.0
1944-08-24 12:08:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0657_output_1944-08-24,,,179,423.0
1944-07-04 10:59:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0466_output_1944-07-04,Shell Oil Depot,Belgrade,84,420.0
1945-04-05 13:34:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0692_output_1945-04-05,OIL STORAGE,REGENSBURG,383,416.0
1944-08-28 10:59:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0409_output_1944-08-28,OIL REFINERY,MOOSBIERBAUM,155,414.6
1944-08-22 11:34:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0683_output_1944-08-22,Oil Refinery Synthetic,Oderthal,322,413.0
1944-11-04 12:08:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0669_output_1944-11-04,,,149,410.0
1944-11-05 11:11:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0636_output_1944-11-05,IGFAG Oil Refinery,Ludwigshafen,142,409.0
1945-01-22 13:19:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0708_output_1945-01-22,HOLTEN OIL REF,STERKRADE,163,407.0
1944-11-30 13:20:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0663_output_1944-11-30,,,401,406.375
1944-09-04 11:12:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0712_output_1944-09-04,FUEL DUMP,WEISSENHORN,1,403.0
1944-12-18 12:23:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0684_output_1944-12-18,Oil Refinery Synthetic,Oderthal,202,396.5
1944-07-03 14:30:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0488_output_1944-07-03,OIL STORAGE,GIURGIU,204,396.0
1944-06-07 06:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0461_output_1944-06-07,Magyar Olajfinomito,Szony,39,388.0
1944-08-26 12:42:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0604_output_1944-08-26,GAF FUEL DEPOT,DULMEN,155,385.8
1944-12-20 11:58:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0691_output_1944-12-20,OIL STORAGE,REGENSBURG,148,382.9
1944-10-13 10:45:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0582_output_1944-10-13,,BLECHHAMMER,395,379.0
1944-11-01 13:54:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0765_output_1944-11-01,SCHOLVEN OIL PLANT,GELSENKIRCHEN,143,376.0
1944-07-06 10:20:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0516_output_1944-07-06,Trieste Target,Trieste,255,375.8
1944-07-15 10:18:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0458_output_1944-07-15,OIL REF CENTER,PETFURDO,147,366.0
1945-03-12 12:37:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0403_output_1945-03-12,Floridsdorf Oil Refinery,Vienna,111,363.0
1944-06-20 09:45:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0688_output_1944-06-20,HYDRIERWERKE AG,POLITZ,467,357.4
1944-07-14 11:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0457_output_1944-07-14,Petfurdo Oil Refinery,Petfurdo,163,356.0
1944-10-27 10:59:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0582_output_1944-10-27,,BLECHHAMMER,173,355.3
1945-02-07 14:16:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0411_output_1945-02-07,OIL REFINERY,MOOSBIERBAUM,205,349.5
1944-07-22 11:52:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0496_output_1944-07-22,Romano Americana,Ploesti,124,349.0
1944-09-13 11:28:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0683_output_1944-09-13,Oil Refinery Synthetic,Oderthal,225,347.0
1944-12-31 11:38:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0782_output_1944-12-31,Rhenania Oil Refinery,Hamburg,80,345.5
1944-06-15 15:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0508_output_1944-06-15,Oil Refinery,Fano,56,343.0
1944-08-09 09:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0533_output_1944-08-09,PORT HEVVIOT OIL INSTAL,LYON,34,336.0
1944-08-03 15:29:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0535_output_1944-08-03,MERKWILLER OIL REFINERY,,413,335.4
1944-08-20 10:46:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0474_output_1944-08-20,Oil Refinery Synthetic,Oswiecim,127,334.0
1944-11-25 11:47:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0661_output_1944-11-25,LEUNA SYN OIL,MERSEBURG,125,334.0
1945-03-05 10:25:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0679_output_1945-03-05,Oil Refinery,Nienhagen,76,333.0
1944-08-11 12:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0550_output_1944-08-11,OIL STORAGE,ST FLORENTIN,62,332.25
1944-06-24 09:40:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0495_output_1944-06-24,Romano Americana,Ploesti,129,330.0
1944-08-08 12:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0542_output_1944-08-08,ST OUEN OIL STORAGE,PARIS. ST OUEN OIL STORAGE,24,328.0
1944-07-28 10:02:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0491_output_1944-07-28,ASTRA ROMANA,PLOESTI,125,325.0
1944-12-02 12:29:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0580_output_1944-12-02,BLECHHAMMER OR SYN N,,377,324.2
1945-03-16 12:54:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0404_output_1945-03-16,Floridsdorf Oil Refinery,Vienna,134,322.9
1944-10-07 12:50:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0687_output_1944-10-07,,,258,321.75
1945-02-19 14:10:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0559_output_1945-02-19,BOCHUM,CAROLINENGLUCH,206,321.25
