DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,TOTAL TONS
1945-03-25 12:29:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3697_output_1945-03-25,Kbely AD,Prague,128,268.12
1943-08-24 18:01:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4081_output_1943-08-24,Airdrome,Villacoublay,43,268.0
1944-06-27 19:09:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3942_output_1944-06-27,AIRDROME,CREIL,74,266.8
1944-05-29 09:56:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3640_output_1944-05-29,WOLLERSDORF AD,WIENER NEUSTADT,124,265.0
1944-02-05 11:31:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4071_output_1944-02-05,AIRDROME,TOURS,96,265.0
1944-03-18 11:10:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3842_output_1944-03-18,AIRDROME,MANIAGO,93,262.26
1944-03-02 11:03:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3841_output_1944-03-02,Airdrome,Lavariano,30,261.0
1944-12-24 14:42:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4183_output_1944-12-24,Air Field,Giessen,101,261.0
1944-06-12 08:41:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3974_output_1944-06-12,AIRDROME,ILLIERS LEVEQUE,47,260.0
1944-07-08 11:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3643_output_1944-07-08,AIRDROME,ZWOLFAXING,82,256.6
1944-06-10 10:24:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3835_output_1944-06-10,Airdrome,Ferrara,141,255.0
1944-11-18 10:57:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3860_output_1944-11-18,AIRDROME,VICENZA,140,255.0
1944-07-20 11:23:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4171_output_1944-07-20,LOWENTHAL AD,FRIEDRICHSHAFEN,106,254.75
1945-03-24 09:28:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4102_output_1945-03-24,Airdrome,Bad Zwischenahn,112,253.9
1944-11-10 06:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4198_output_1944-11-10,Langendiebach A F,Hanau,253,251.6
1945-03-24 17:18:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3766_output_1945-03-24,HAVELTE A F,STEENWIJK,300,251.0
1944-04-13 12:37:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3787_output_1944-04-13,Tokol AD,Budapest,154,250.0
1945-03-23 09:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4093_output_1945-03-23,AIRDROME,AHLHORN,162,249.94
1944-04-23 14:42:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3623_output_1944-04-23,AIRDROME,BAD VOSLAU,86,246.4
1943-08-31 18:23:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3875_output_1943-08-31,,,58,244.25
1945-01-19 12:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3854_output_1945-01-19,ROME CIAMPINO AD,CIAMPINO,111,244.0
1944-05-24 09:45:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4263_output_1944-05-24,AIRDROME,MUNCHENDORF,111,244.0
1944-08-18 14:45:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4054_output_1944-08-18,ST DIZIER AIRDROME,ST DIZIER AIRDROME,310,242.0
1945-07-10 06:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4078_output_1945-07-10,,,50,241.0
1944-06-14 07:54:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3662_output_1944-06-14,JUZAINE A D,FLORENNES,115,239.0
1944-03-01 10:30:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3894_output_1944-03-01,BIARRITZ LD AIR DROME,,24,239.0
1944-08-15 12:11:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4102_output_1944-08-15,Airdrome,Bad Zwischenahn,59,238.0
1944-06-28 09:34:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3684_output_1944-06-28,Karlova Airdrome,Karlova,100,236.5
1945-03-21 10:11:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4304_output_1945-03-21,,,177,236.0
1943-08-19 09:30:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4063_output_1943-08-19,BRYAS SUD AIRDROME,ST POL,29,235.0
1944-01-14 11:30:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3807_output_1944-01-14,Airdrome,Mostar,98,231.05
1944-08-08 14:33:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3930_output_1944-08-08,Clastres Airdrome,Clastres,159,230.0
1945-03-22 11:46:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4093_output_1945-03-22,AIRDROME,AHLHORN,76,229.0
1943-09-15 18:55:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4042_output_1943-09-15,Airdrome,Romilly sur Seine,121,228.0
1943-10-29 11:21:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3719_output_1943-10-29,,,11,223.0
1944-08-01 14:35:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4072_output_1944-08-01,Parcay AF,Tours,75,223.0
1945-03-21 09:36:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4344_output_1945-03-21,AIRDROME,HANE,76,221.0
1944-05-07 13:20:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3850_output_1944-05-07,AIRDROME,REGGIO EMILIA,40,220.0
1944-08-25 22:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4187_output_1944-08-25,AIRDROME,GROSSENBRODE,11,220.0
1944-04-01 11:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3931_output_1944-04-01,FERRAND AD,CLERMONT,472,218.0
1944-07-18 11:34:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4252_output_1944-07-18,Airdrome,Memmingen,79,217.0
1944-08-08 13:45:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4029_output_1944-08-08,LA PERTHE AIRDROME,,61,216.7
1944-06-11 07:26:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3881_output_1944-06-11,Airdrome,Beaumont Le Roger,125,214.5
1945-03-24 10:15:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4119_output_1945-03-24,ACHMER AIRDROME,BRAMSCHE,74,214.25
1944-06-14 07:53:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4021_output_1944-06-14,,NANET,45,214.0
1944-06-04 19:55:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4043_output_1944-06-04,AIRDROME,ROMORANTIN,45,214.0
1944-03-18 14:03:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4279_output_1944-03-18,Airdrome,Oberpfaffenhofen,71,214.0
1944-08-18 15:42:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4015_output_1944-08-18,ESSEY AIRDROME,NANCY,95,211.0
1944-04-16 10:50:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3826_output_1944-04-16,AIRDROME,TURNU SEVERINU,68,209.0
1944-06-25 19:58:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3900_output_1944-06-25,Air Depot,Bourges,96,208.43
1945-04-09 17:38:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4238_output_1945-04-09,,,261,206.6
1945-04-05 12:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3871_output_1945-04-05,AIRFIELD,ACHIET,40,203.75
1945-03-25 12:17:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3696_output_1945-03-25,AIRDROME LETNANY,PRAGUE,97,203.0
1944-08-09 11:16:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3788_output_1944-08-09,Veces AD,Budapest,82,203.0
1943-09-09 08:33:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3996_output_1943-09-09,Vendeville AD,Lille,89,202.0
1944-01-31 11:41:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3629_output_1944-01-31,Airdrome,Klagenfurt,69,201.0
1943-12-15 12:30:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3707_output_1943-12-15,KALAMKI,ATHENS,67,201.0
1944-08-15 11:59:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3777_output_1944-08-15,Airdrome,Venlo,89,198.0
1945-01-10 13:03:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4161_output_1945-01-10,Orendorf A D,Euskirchen,110,198.0
1944-06-12 08:38:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3954_output_1944-06-12,AIRDROME,DREUX,121,195.0
1944-06-14 08:14:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4024_output_1944-06-14,LE BOURGET AIRDROME,PARIS,75,195.0
1944-04-25 10:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4007_output_1944-04-25,METZ FRESCATY AIRDROME,,57,194.0
1944-09-22 12:08:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4259_output_1944-09-22,REIM AD,MUNICH,83,193.0
1943-07-14 07:42:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3874_output_1943-07-14,,,51,191.84
1944-06-14 08:12:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3926_output_1944-06-14,,,257,189.94
1944-06-10 12:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3935_output_1944-06-10,CONCHES AIRDROME,,41,189.0
