DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,TOTAL TONS
1944-02-02 01:34:00,BOX_7_BOOK_16_RADIO_IMG_7781_output_1944-02-02,,DURAZZO,41,97.0
1944-01-02 11:04:00,BOX_7_BOOK_16_RADIO_IMG_7782_output_1944-01-02,Radar Station,Bien Lome,35,87.0
