DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,total_area_tons,HIGH EXPLOSIVE BOMBS TONS,he_percentage,INCENDIARY BOMBS TONS,inc_percentage
1941-05-17 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0569_output_1941-05-17,OSLEBSHAUSEN OIL REF,BREMEN,42,33.44,32.0,95.69377990430623,1.44,4.30622009569378
1941-04-14 02:20:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0761_output_1941-04-14,,,30,33.0,28.0,84.84848484848484,5.0,15.151515151515152
1941-07-25 01:08:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0745_output_1941-07-25,Wanne Eickel Syn Oil Krupp. Trbstfwrk,Wanne Eickel,232,31.72,31.0,97.73013871374528,0.72,2.2698612862547285
1941-08-14 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0730_output_1941-08-14,OIL DEPOT,PAUILLAC,44,31.0,30.0,96.7741935483871,1.0,3.225806451612903
1945-08-30 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0645_output_1945-08-30,Rothensee Synthetic Oil,Magdeburg,46,30.48,28.0,91.86351706036746,2.48,8.136482939632545
1945-01-15 08:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0653_output_1945-01-15,,,561,29.62,25.0,84.40243079000675,4.62,15.597569209993248
1941-04-20 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0445_output_1941-04-20,Oil Storage,Rotterdam,27,28.439999999999998,24.0,84.38818565400844,4.4399999999999995,15.611814345991561
1941-02-15 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0804_output_1941-02-15,SYN OIL PLANT GEWERKSCHA,HOMBURG MEERBECK,200,25.0,24.1,96.4,0.9,3.6000000000000005
1941-12-20 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0760_output_1941-12-20,HS A G SYN OIL,GELSENKIRCHEN,43,24.1,23.1,95.850622406639,1.0,4.149377593360995
1941-03-14 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0444_output_1941-03-14,Oil Storage,Rotterdam,30,23.56,20.0,84.88964346349745,3.56,15.110356536502549
1944-10-27 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0781_output_1944-10-27,Rhenania Oil Refinery,Hamburg,23,23.0,21.0,91.30434782608695,2.0,8.695652173913043
1945-06-28 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0803_output_1945-06-28,SYN OIL PLANT GEWERKSCHA,HOMBURG MEERBECK,17,20.0,18.0,90.0,2.0,10.0
1941-11-17 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0760_output_1941-11-17,HS A G SYN OIL,GELSENKIRCHEN,49,19.81,15.45,77.99091367995962,4.359999999999999,22.00908632004038
1941-03-14 01:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0761_output_1941-03-14,,,99,19.72,19.0,96.34888438133875,0.72,3.6511156186612577
1941-06-18 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0569_output_1941-06-18,OSLEBSHAUSEN OIL REF,BREMEN,25,19.48,18.0,92.40246406570841,1.48,7.597535934291582
1945-05-05 22:35:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0785_output_1945-05-05,RHENANIA OSSAG OIL,HAMBURG,700,19.086,18.75,98.239547312166,0.336,1.7604526878340145
1941-04-01 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0445_output_1941-04-01,Oil Storage,Rotterdam,19,18.48,17.0,91.991341991342,1.48,8.008658008658008
1945-06-04 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0676_output_1945-06-04,MONHEIM MINERALOLWERKE,,16,18.48,15.0,81.16883116883116,3.48,18.83116883116883
1941-11-10 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0760_output_1941-11-10,HS A G SYN OIL,GELSENKIRCHEN,16,18.0,15.0,83.33333333333334,3.0,16.666666666666664
1944-05-18 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0667_output_1944-05-18,OIL REFINERY,MISBURG,32,17.72,17.0,95.93679458239278,0.72,4.063205417607223
1941-10-26 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0652_output_1941-10-26,SYN Oil Plant,Merseburg,16,17.48,17.0,97.25400457665904,0.48,2.745995423340961
1941-08-11 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0624_output_1941-08-11,Nortstern Benzol Plant,Gelsenkirchen,16,17.0,15.0,88.23529411764706,2.0,11.76470588235294
1944-07-25 00:02:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0598_output_1944-07-25,Hoesch Oil Ref,Dortmund,22,16.48,15.0,91.01941747572815,1.48,8.980582524271846
1941-06-17 01:08:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0745_output_1941-06-17,Wanne Eickel Syn Oil Krupp. Trbstfwrk,Wanne Eickel,14,16.44,15.0,91.24087591240875,1.44,8.759124087591239
1941-09-04 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0710_output_1941-09-04,STETTIN SYNTHETIC OIL,,40,16.0,14.0,87.5,2.0,12.5
1941-06-18 01:08:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0745_output_1941-06-18,Wanne Eickel Syn Oil Krupp. Trbstfwrk,Wanne Eickel,14,16.0,15.0,93.75,1.0,6.25
1941-08-15 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0759_output_1941-08-15,HS A G SYN OIL,GELSENKIRCHEN,51,15.649999999999999,11.649999999999999,74.4408945686901,4.0,25.55910543130991
1944-08-30 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0552_output_1944-08-30,OIL DEPOT,ST NAZAIRE,38,15.5,12.0,77.41935483870968,3.5,22.58064516129032
1941-07-20 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0446_output_1941-07-20,Oil Storage,Rotterdam,15,15.0,13.0,86.66666666666667,2.0,13.333333333333334
1944-11-11 01:38:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0716_output_1944-11-11,OIL REF,WESSELING,13,15.0,11.0,73.33333333333333,4.0,26.666666666666668
1944-08-14 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0724_output_1944-08-14,OIL DEPOT,AMBES,21,15.0,10.0,66.66666666666666,5.0,33.33333333333333
1941-03-13 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0444_output_1941-03-13,Oil Storage,Rotterdam,44,14.635,10.155,69.38845234028015,4.48,30.61154765971985
1945-05-29 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0722_output_1945-05-29,Oil Storage Depot,Nyborg,24,14.6,14.0,95.89041095890411,0.6,4.10958904109589
1944-06-03 00:31:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0742_output_1944-06-03,KAMEN SYN OIL PLANT,,20,14.52,14.4,99.17355371900827,0.12,0.8264462809917356
1944-06-12 00:53:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0766_output_1944-06-12,Berguis Oil,Gelsenkirchen,279,14.5,10.0,68.96551724137932,4.5,31.03448275862069
1941-02-14 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0626_output_1941-02-14,Nortstern Benzol Plant,Gelsenkirchen,28,14.45,12.45,86.159169550173,2.0,13.84083044982699
1943-03-18 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0749_output_1943-03-18,OIL REF,MAASLUIS,24,14.0,12.0,85.71428571428571,2.0,14.285714285714285
1943-05-18 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0749_output_1943-05-18,OIL REF,MAASLUIS,12,14.0,12.0,85.71428571428571,2.0,14.285714285714285
1941-09-05 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0710_output_1941-09-05,STETTIN SYNTHETIC OIL,,45,13.69,11.85,86.55953250547846,1.8399999999999999,13.440467494521549
1941-10-02 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0710_output_1941-10-02,STETTIN SYNTHETIC OIL,,33,13.5,11.5,85.18518518518519,2.0,14.814814814814813
1941-08-07 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0624_output_1941-08-07,Nortstern Benzol Plant,Gelsenkirchen,14,13.0,11.0,84.61538461538461,2.0,15.384615384615385
1941-11-13 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0625_output_1941-11-13,Nortstern Benzol Plant,Gelsenkirchen,11,13.0,10.0,76.92307692307693,3.0,23.076923076923077
1941-03-14 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0760_output_1941-03-14,HS A G SYN OIL,GELSENKIRCHEN,13,13.0,9.0,69.23076923076923,4.0,30.76923076923077
1944-06-03 09:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0609_output_1944-06-03,Emmerich Oil Refineries,Emmerich,28,12.92,11.2,86.68730650154798,1.72,13.312693498452013
1943-07-25 19:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0587_output_1943-07-25,KLOCKNER WERKE SYN OIL,CASTROP RAUXEL,24,12.235,11.875,97.05762157744176,0.36,2.942378422558235
1944-10-07 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0715_output_1944-10-07,WESSELING SYN OIL REFINERY,,6,12.2,10.0,81.9672131147541,2.2,18.032786885245905
1944-08-19 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0724_output_1944-08-19,OIL DEPOT,AMBES,26,12.2,10.2,83.60655737704919,2.0,16.393442622950822
1944-07-31 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0676_output_1944-07-31,MONHEIM MINERALOLWERKE,,41,12.0,8.0,66.66666666666666,4.0,33.33333333333333
1945-09-10 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0645_output_1945-09-10,Rothensee Synthetic Oil,Magdeburg,15,11.870000000000001,9.75,82.13984835720302,2.12,17.860151642796968
1941-04-17 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0445_output_1941-04-17,Oil Storage,Rotterdam,13,11.6,9.6,82.75862068965517,2.0,17.24137931034483
1941-10-27 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0624_output_1941-10-27,Nortstern Benzol Plant,Gelsenkirchen,6,11.6,10.0,86.20689655172414,1.6,13.793103448275861
1944-05-17 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0780_output_1944-05-17,Rhenania Oil Refinery,Hamburg,26,11.315,10.875,96.11135660627485,0.44,3.888643393725144
1941-07-19 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0569_output_1941-07-19,OSLEBSHAUSEN OIL REF,BREMEN,17,11.3,11.0,97.34513274336283,0.3,2.654867256637168
1944-07-26 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0552_output_1944-07-26,OIL DEPOT,ST NAZAIRE,26,11.25,9.25,82.22222222222221,2.0,17.77777777777778
