DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,total_area_tons,HIGH EXPLOSIVE BOMBS TONS,he_percentage,INCENDIARY BOMBS TONS,inc_percentage
1944-03-10 22:31:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3228_output_1944-03-10,AIRCRAFT FACTORY,CHATEAUROUX DEOLS,116,178.547,140.75,78.83078405125822,37.797,21.169215948741787
1944-03-10 23:03:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3229_output_1944-03-10,AIRCRAFT FACTORY,CLERMONT FERRAND,64,169.5,131.5,77.5811209439528,38.0,22.418879056047196
1945-04-09 11:15:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3293_output_1945-04-09,AIRCRAFT FACTORY,DESSAU,293,152.25,3.75,2.4630541871921183,148.5,97.53694581280789
1942-08-13 09:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3215_output_1942-08-13,BREDA A W,MILAN,13,126.56,125.0,98.76738305941845,1.56,1.2326169405815424
1942-11-20 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3218_output_1942-11-20,AC FCTY,Turin,70,120.985,106.0,87.61416704550152,14.985,12.385832954498492
1943-05-20 14:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3376_output_1943-05-20,Marienehe A C Assembly,Rostock,63,91.0,3.0,3.296703296703297,88.0,96.7032967032967
1943-02-03 12:08:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3303_output_1943-02-03,AERO ENG PISTON,FRANKFURT AM MAIN,1,71.0,51.0,71.83098591549296,20.0,28.169014084507044
1942-10-25 21:10:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3398_output_1942-10-25,Norde Deutsche A,Wismar,28,68.0,44.0,64.70588235294117,24.0,35.294117647058826
1943-08-02 12:22:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3303_output_1943-08-02,AERO ENG PISTON,FRANKFURT AM MAIN,4,64.49,4.0,6.202512017367034,60.489999999999995,93.79748798263296
1942-11-18 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3218_output_1942-11-18,AC FCTY,Turin,108,62.0,42.0,67.74193548387096,20.0,32.25806451612903
1944-04-26 02:15:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3376_output_1944-04-26,Marienehe A C Assembly,Rostock,59,62.0,55.0,88.70967741935483,7.0,11.29032258064516
1941-03-12 14:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3278_output_1941-03-12,,,91,59.0,57.0,96.61016949152543,2.0,3.389830508474576
1941-03-14 15:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3278_output_1941-03-14,,,25,58.2,57.0,97.9381443298969,1.2,2.0618556701030926
1944-03-22 08:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3229_output_1944-03-22,AIRCRAFT FACTORY,CLERMONT FERRAND,53,57.0,22.0,38.59649122807017,35.0,61.40350877192983
1941-09-04 06:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3358_output_1941-09-04,BMW Aero Engine Works,Munich,13,55.75,28.25,50.672645739910315,27.5,49.327354260089685
1942-04-26 01:50:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3376_output_1942-04-26,Marienehe A C Assembly,Rostock,135,54.0,52.0,96.29629629629629,2.0,3.7037037037037033
1943-04-20 01:35:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3376_output_1943-04-20,Marienehe A C Assembly,Rostock,63,53.0,11.0,20.754716981132077,42.0,79.24528301886792
1943-04-23 01:35:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3376_output_1943-04-23,Marienehe A C Assembly,Rostock,47,50.0,4.0,8.0,46.0,92.0
1942-04-24 01:47:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3376_output_1942-04-24,Marienehe A C Assembly,Rostock,127,49.4,39.0,78.94736842105263,10.4,21.05263157894737
1941-09-01 02:49:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3358_output_1941-09-01,BMW Aero Engine Works,Munich,1,44.5,12.0,26.96629213483146,32.5,73.03370786516854
1942-01-14 19:50:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3317_output_1942-01-14,A C FACTORY,HAMBURG,40,44.0,40.0,90.9090909090909,4.0,9.090909090909092
1942-10-01 21:10:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3397_output_1942-10-01,Aircraft Factory,Wismar,26,41.0,37.0,90.2439024390244,4.0,9.75609756097561
1943-07-11 06:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3244_output_1943-07-11,A C FACTORY,STRASBOURG,1,38.112,38.1,99.96851385390428,0.012,0.031486146095717885
1944-03-20 09:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3229_output_1944-03-20,AIRCRAFT FACTORY,CLERMONT FERRAND,32,38.0,0.0,0.0,38.0,100.0
1941-11-22 14:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3227_output_1941-11-22,FW AC Target Plant Merignac,Bordeaux,45,32.730000000000004,25.25,77.14634891536815,7.48,22.853651084631835
1941-06-01 20:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3278_output_1941-06-01,,,23,32.46,6.5,20.02464571780653,25.96,79.97535428219346
1942-04-23 01:53:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3376_output_1942-04-23,Marienehe A C Assembly,Rostock,54,31.056,30.0,96.59969088098917,1.056,3.400309119010819
1941-09-11 01:33:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3375_output_1941-09-11,A C FAC FLUGZEUGWERKE,ROSTOCK,40,30.48,24.0,78.74015748031495,6.48,21.25984251968504
1943-08-13 14:30:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3220_output_1943-08-13,F MAC ENG WORKS,TURIN,24,30.44,28.0,91.98423127463863,2.44,8.015768725361367
1941-07-07 14:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3235_output_1941-07-07,AVIONS POTEZ AC FCTY,MEAULTE,12,28.0,26.0,92.85714285714286,2.0,7.142857142857142
1944-06-05 02:14:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3237_output_1944-06-05,Aircraft Factory,Montdidier,1,26.7,26.5,99.25093632958801,0.2,0.7490636704119851
1944-03-02 21:10:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3235_output_1944-03-02,AVIONS POTEZ AC FCTY,MEAULTE,21,26.08,19.0,72.85276073619632,7.08,27.147239263803684
1941-02-11 12:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3278_output_1941-02-11,,,86,26.0,23.0,88.46153846153845,3.0,11.538461538461538
1943-08-24 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3388_output_1943-08-24,DAIMLER,STUTTGART,27,25.08,22.0,87.71929824561404,3.08,12.280701754385966
1944-06-21 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3332_output_1944-06-21,A F Fac Fieseler GmbH,Kassel,46,24.36,23.0,94.41707717569787,1.3599999999999999,5.582922824302134
