DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,total_area_tons,HIGH EXPLOSIVE BOMBS TONS,he_percentage,INCENDIARY BOMBS TONS,inc_percentage
1941-07-11 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3760_output_1941-07-11,ROTTERDAM AERODROME,,26,15.05,14.05,93.35548172757476,1.0,6.644518272425248
1943-05-31 17:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3911_output_1943-05-31,,,33,14.85,13.65,91.91919191919192,1.2,8.08080808080808
1941-07-11 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3767_output_1941-07-11,AERODROME,TEXEL,6,13.36,13.0,97.3053892215569,0.36,2.694610778443114
1944-07-01 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4479_output_1944-07-01,AERODROME,DIECHAUSEN,26,13.22,11.5,86.9894099848714,1.72,13.010590015128592
1941-07-11 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3712_output_1941-07-11,Schiphol A D,Amsterdam,15,13.0,12.0,92.3076923076923,1.0,7.6923076923076925
1944-07-18 12:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4287_output_1944-07-18,AIRDROME,PADERBORN,14,13.0,12.0,92.3076923076923,1.0,7.6923076923076925
1941-06-26 16:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4576_output_1941-06-26,,,10,12.48,10.0,80.12820512820512,2.48,19.871794871794872
1942-07-28 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4542_output_1942-07-28,WESTERLAND,,2,12.4,11.5,92.74193548387096,0.9,7.258064516129033
1941-11-14 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3715_output_1941-11-14,,,12,12.34,10.9,88.33063209076175,1.44,11.66936790923825
1942-07-28 12:30:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4366_output_1942-07-28,Ardorf Airdrome,Wittmundhafen,2,12.06,12.0,99.50248756218905,0.06,0.4975124378109453
1943-04-22 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3910_output_1943-04-22,Caen Carpiquet A D,Caen Carpiquet,24,12.0,10.0,83.33333333333334,2.0,16.666666666666664
1941-06-28 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3760_output_1941-06-28,ROTTERDAM AERODROME,,13,11.620000000000001,10.9,93.80378657487091,0.72,6.196213425129087
1942-07-02 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4495_output_1942-07-02,AIROROME,JAGEL,2,11.4,0.0,0.0,11.4,100.0
1943-06-16 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4573_output_1943-06-16,,,3,11.2,3.0,26.785714285714285,8.2,73.21428571428571
1943-12-23 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4574_output_1943-12-23,,,8,10.9,7.3,66.97247706422019,3.6,33.02752293577982
1941-08-24 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3980_output_1941-08-24,,Lannion Airdrome,2,10.87,10.75,98.89604415823368,0.12,1.1039558417663293
1941-08-23 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4060_output_1941-08-23,FT ROUGE,ST OMER,2,10.87,10.75,98.89604415823368,0.12,1.1039558417663293
1941-08-23 08:30:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4077_output_1941-08-23,,VANNES,2,10.87,10.75,98.89604415823368,0.12,1.1039558417663293
1941-07-02 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3650_output_1941-07-02,EVERE AIRDROME,BRUSSELS,24,10.49,10.25,97.71210676835081,0.24,2.2878932316491896
1942-01-21 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4598_output_1942-01-21,Airdrome,Soesterberg,5,10.4,9.0,86.53846153846153,1.4,13.461538461538462
1941-04-06 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4386_output_1941-04-06,AIRDROME,HINGENE,2,10.3,10.3,100.0,0.0,0.0
1942-07-02 10:30:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4366_output_1942-07-02,Ardorf Airdrome,Wittmundhafen,8,10.26,5.9,57.50487329434698,4.359999999999999,42.49512670565302
1941-12-22 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3950_output_1941-12-22,AERODROME,DINANT,1,10.24,10.0,97.65625,0.24,2.34375
1943-01-22 12:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4061_output_1943-01-22,FT ROUGE,ST OMER,27,10.2,9.0,88.23529411764707,1.2,11.76470588235294
1941-08-22 15:30:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4077_output_1941-08-22,,VANNES,1,10.12,10.0,98.81422924901186,0.12,1.1857707509881423
1941-07-28 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4115_output_1941-07-28,Borkumland Airdrome,Borkum,6,10.12,10.0,98.81422924901186,0.12,1.1857707509881423
1941-01-01 15:30:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3869_output_1941-01-01,Drucat AD,Abbeville,23,10.0,9.0,90.0,1.0,10.0
1941-07-01 17:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3876_output_1941-07-01,Airdrome,Angers,1,10.0,10.0,100.0,0.0,0.0
1943-05-17 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3910_output_1943-05-17,Caen Carpiquet A D,Caen Carpiquet,22,10.0,9.0,90.0,1.0,10.0
1944-07-18 15:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4157_output_1944-07-18,ESCHWEGE AERODROME,,8,9.72,9.0,92.59259259259258,0.72,7.4074074074074066
1943-10-24 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4573_output_1943-10-24,,,1,9.2,2.0,21.73913043478261,7.2,78.26086956521739
1941-11-15 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3715_output_1941-11-15,,,10,9.0,8.0,88.88888888888889,1.0,11.11111111111111
1941-06-28 08:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3961_output_1941-06-28,Evreux Fauville AD,Evreux,8,9.0,8.0,88.88888888888889,1.0,11.11111111111111
1942-08-11 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4039_output_1942-08-11,AIRDROME,RHEIMS,3,8.8,3.8,43.18181818181818,5.0,56.81818181818181
1942-06-05 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3723_output_1942-06-05,Bergen Air Field,Bergen,3,8.6,2.6,30.232558139534888,6.0,69.76744186046511
1943-02-19 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4532_output_1943-02-19,,HAME SPILKIROOG AIRDROME,2,8.5,2.0,23.52941176470588,6.5,76.47058823529412
1941-11-15 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4596_output_1941-11-15,Airdrome,Soesterberg,6,8.48,8.0,94.33962264150942,0.48,5.660377358490566
1944-02-24 17:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3870_output_1944-02-24,,,4,8.2,4.0,48.78048780487806,4.2,51.21951219512195
1942-07-08 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4573_output_1942-07-08,,,3,8.12,8.0,98.52216748768474,0.12,1.4778325123152711
1941-07-13 07:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3710_output_1941-07-13,ATROROME,AMSTERDAM,5,8.04,7.8,97.01492537313435,0.24,2.985074626865672
1943-06-19 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3873_output_1943-06-19,Amiens Glisy AD,Amiens,36,8.016,8.0,99.8003992015968,0.016,0.19960079840319359
