DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,total_area_tons,HIGH EXPLOSIVE BOMBS TONS,he_percentage,INCENDIARY BOMBS TONS,inc_percentage
1944-02-20,BOX_7_BOOK_16_RADIO_IMG_7786_output_1944-02-20,RADAR INSTALLATIONS,LE TREPORT,2,88.048,88.0,99.9454842813011,0.048,0.05451571869889151
1942-12-06,BOX_7_BOOK_16_RADIO_IMG_7784_output_1942-12-06,Phillips Radio Works,Eindhoven,9,84.9,65.9,77.62073027090695,19.0,22.37926972909305
1941-11-19,BOX_7_BOOK_16_RADIO_IMG_7789_output_1941-11-19,RADIO STATION,HUIZEN,2,3.36,3.0,89.28571428571429,0.36,10.714285714285714
