DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,total_area_tons,HIGH EXPLOSIVE BOMBS TONS,he_percentage,INCENDIARY BOMBS TONS,inc_percentage
1941-11-16 15:30:00,BOX_7_BOOK_13_UTILITIES_IMG_7098_output_1941-11-16,Transformer Station of B,Hamburg Harburg,27,10.0,10.0,100.0,0.0,0.0
1942-08-19 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7141_output_1942-08-19,Electric Power Station,Zschornewitz Golpa,16,10.0,9.0,90.0,1.0,10.0
1941-11-01 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7077_output_1941-11-01,BEWAG THERMAL POWER STATION,BERLIN,22,8.73,7.85,89.91981672394043,0.88,10.080183276059564
1944-12-11 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7109_output_1944-12-11,ELECTRIC POWER STATION,MANNHEIM,10,8.0,6.0,75.0,2.0,25.0
1941-11-26 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7092_output_1941-11-26,ELECTRICTY POWER STATION,COLOGNE,12,7.45,6.45,86.57718120805369,1.0,13.422818791946309
1941-09-23 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7080_output_1941-09-23,Electric Power Station,Berlin,7,7.36,7.0,95.1086956521739,0.36,4.891304347826086
1941-08-30 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7076_output_1941-08-30,BEWAG THERMAL POWER STATION,BERLIN,15,7.24,7.0,96.68508287292818,0.24,3.314917127071823
1941-10-01 23:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7095_output_1941-10-01,POWER GAS STATION,DUISBURG,10,7.199999999999999,6.6,91.66666666666667,0.6,8.333333333333334
1941-09-23 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7082_output_1941-09-23,Neukoln Gasag Works,Berlin,10,7.0,5.0,71.42857142857143,2.0,28.57142857142857
1941-11-27 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7092_output_1941-11-27,ELECTRICTY POWER STATION,COLOGNE,9,6.93,6.45,93.07359307359307,0.48,6.926406926406926
1941-09-06 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7076_output_1941-09-06,BEWAG THERMAL POWER STATION,BERLIN,12,6.73,6.25,92.86775631500743,0.48,7.13224368499257
1945-06-19 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7137_output_1945-06-19,ALMN ELCT RDCTN L PWRKE,LUNEN,8,6.448,6.0,93.05210918114143,0.448,6.9478908188585615
1944-08-26 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7104_output_1944-08-26,GAS WORKS,LEIPZIG,14,6.16,5.8,94.15584415584415,0.36,5.844155844155844
1941-09-18 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7125_output_1941-09-18,GRAND QUEVILLY ELEC POWER STA,GRAND QUEVILLY,11,6.0,5.0,83.33333333333334,1.0,16.666666666666664
1941-09-19 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7125_output_1941-09-19,GRAND QUEVILLY ELEC POWER STA,GRAND QUEVILLY,11,6.0,5.0,83.33333333333334,1.0,16.666666666666664
1941-10-23 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7077_output_1941-10-23,BEWAG THERMAL POWER STATION,BERLIN,7,5.67,4.55,80.24691358024691,1.12,19.75308641975309
1945-08-13 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7137_output_1945-08-13,ALMN ELCT RDCTN L PWRKE,LUNEN,8,5.48,5.0,91.24087591240875,0.48,8.759124087591239
1945-10-17 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7137_output_1945-10-17,ALMN ELCT RDCTN L PWRKE,LUNEN,8,5.48,5.0,91.24087591240875,0.48,8.759124087591239
1941-08-27 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7134_output_1941-08-27,FRAGMENTATION BONDS STATION INCENDIARY BOMBO TRANSFORMER,KELSTERBACH,9,5.16,4.8,93.02325581395348,0.36,6.976744186046512
1941-09-23 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7076_output_1941-09-23,BEWAG THERMAL POWER STATION,BERLIN,9,4.882000000000001,4.45,91.15116755428102,0.432,8.848832445718967
1941-07-05 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7091_output_1941-07-05,TRANSFORMER SWITCHING ST,BRUNSWICK,2,4.72,4.0,84.74576271186442,0.72,15.254237288135593
1941-09-15 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7076_output_1941-09-15,BEWAG THERMAL POWER STATION,BERLIN,6,4.36,4.0,91.74311926605505,0.36,8.256880733944953
1941-09-09 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7082_output_1941-09-09,Neukoln Gasag Works,Berlin,8,4.36,4.0,91.74311926605505,0.36,8.256880733944953
1941-08-28 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7094_output_1941-08-28,Thermal Power Station,Dortmund Oberdecker,3,4.12,4.0,97.0873786407767,0.12,2.9126213592233006
1941-09-01 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7077_output_1941-09-01,BEWAG THERMAL POWER STATION,BERLIN,5,3.24,3.0,92.59259259259258,0.24,7.4074074074074066
1941-08-01 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7083_output_1941-08-01,STADTISCHE GASWERKE A G,BERLIN,4,3.24,3.0,92.59259259259258,0.24,7.4074074074074066
1943-10-12 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7116_output_1943-10-12,ELECTRIC POWER STATION,WALDECK,6,3.02,2.9,96.02649006622516,0.12,3.9735099337748347
1941-09-17 22:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7070_output_1941-09-17,Power Station,Mazingarbe,5,3.0,3.0,100.0,0.0,0.0
1941-10-19 09:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7070_output_1941-10-19,Power Station,Mazingarbe,5,3.0,3.0,100.0,0.0,0.0
1941-06-17 06:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7122_output_1941-06-17,CHEM WKS ELEC. POWER STA,CHOQUES,18,3.0,2.0,66.66666666666666,1.0,33.33333333333333
1941-10-07 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7080_output_1941-10-07,Electric Power Station,Berlin,8,2.72,2.6,95.58823529411764,0.12,4.411764705882352
1941-08-24 23:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7135_output_1941-08-24,RWE Thermal Power Station,Knapsack near Cologne,7,2.6,1.6,61.53846153846154,1.0,38.46153846153846
1941-08-16 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7092_output_1941-08-16,ELECTRICTY POWER STATION,COLOGNE,3,2.54,2.3,90.5511811023622,0.24,9.448818897637794
1944-12-10 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7109_output_1944-12-10,ELECTRIC POWER STATION,MANNHEIM,4,2.48,2.0,80.64516129032259,0.48,19.35483870967742
1941-08-10 20:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7135_output_1941-08-10,RWE Thermal Power Station,Knapsack near Cologne,4,2.38,1.9,79.83193277310924,0.48,20.168067226890756
1941-08-29 20:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7095_output_1941-08-29,POWER GAS STATION,DUISBURG,6,2.36,2.0,84.74576271186442,0.36,15.254237288135593
1941-11-18 23:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7095_output_1941-11-18,POWER GAS STATION,DUISBURG,1,2.36,2.0,84.74576271186442,0.36,15.254237288135593
1941-12-20 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7100_output_1941-12-20,Power Station,Hannover,2,2.36,2.0,84.74576271186442,0.36,15.254237288135593
1941-08-01 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7081_output_1941-08-01,Gas Works,Berlin,4,2.24,2.0,89.28571428571428,0.24,10.714285714285712
1944-08-11 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7101_output_1944-08-11,Thermal Power Station,Hattingen,2,2.24,2.0,89.28571428571428,0.24,10.714285714285712
1941-11-13 02:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7135_output_1941-11-13,RWE Thermal Power Station,Knapsack near Cologne,2,2.24,2.0,89.28571428571428,0.24,10.714285714285712
1945-10-15 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7137_output_1945-10-15,ALMN ELCT RDCTN L PWRKE,LUNEN,4,2.24,2.0,89.28571428571428,0.24,10.714285714285712
1944-09-02 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7057_output_1944-09-02,THERMAL ELEC POWER STATI,GENOA,4,2.1399999999999997,1.9,88.78504672897198,0.24,11.214953271028039
1942-12-21 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7141_output_1942-12-21,Electric Power Station,Zschornewitz Golpa,3,2.01,2.0,99.50248756218907,0.01,0.49751243781094534
1943-09-23 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7044_output_1943-09-23,OSTEND SLYKENS THERMAL POWER STATION,OSTEND SLYKENS,1,2.0,1.0,50.0,1.0,50.0
1941-08-22 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7112_output_1941-08-22,THERMAL POWER STATION,QUADRATH NR COLOGNE,23,2.0,1.0,50.0,1.0,50.0
1941-03-23 06:30:00,BOX_7_BOOK_13_UTILITIES_IMG_7135_output_1941-03-23,RWE Thermal Power Station,Knapsack near Cologne,29,2.0,1.0,50.0,1.0,50.0
1941-08-23 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7140_output_1941-08-23,Pumping Station,Schmidthorst,2,1.87,1.75,93.58288770053476,0.12,6.41711229946524
1941-09-29 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7120_output_1941-09-29,POWER STATION,SCHELLE,2,1.84,1.6,86.95652173913044,0.24,13.043478260869565
1941-04-23 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7148_output_1941-04-23,Watertower Station,Terschelling,4,1.8,1.8,100.0,0.0,0.0
1942-08-21 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7141_output_1942-08-21,Electric Power Station,Zschornewitz Golpa,8,1.7,1.5,88.23529411764706,0.2,11.764705882352942
1944-11-28 12:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7096_output_1944-11-28,INDUSTRIAL POWER STAT,DUSSELDORF,2,1.6099999999999999,1.25,77.63975155279503,0.36,22.36024844720497
1941-09-21 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7124_output_1941-09-21,Elec Power Sta,Gosnay,11,1.6,0.6,37.49999999999999,1.0,62.5
1941-07-20 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7075_output_1941-07-20,TOWN GAS WORKS,AACHEN,1,1.48,1.0,67.56756756756756,0.48,32.432432432432435
1941-08-30 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7083_output_1941-08-30,STADTISCHE GASWERKE A G,BERLIN,4,1.42,1.3,91.5492957746479,0.12,8.450704225352112
1941-11-01 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7130_output_1941-11-01,TRANSFORMER STATION RAIL,BRUNNESTAASSE,1,1.37,1.25,91.24087591240875,0.12,8.759124087591239
1941-11-29 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7092_output_1941-11-29,ELECTRICTY POWER STATION,COLOGNE,4,1.3599999999999999,1.0,73.52941176470588,0.36,26.47058823529412
1944-11-28 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7109_output_1944-11-28,ELECTRIC POWER STATION,MANNHEIM,3,1.3599999999999999,1.0,73.52941176470588,0.36,26.47058823529412
1941-10-12 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7083_output_1941-10-12,STADTISCHE GASWERKE A G,BERLIN,3,1.27,1.15,90.5511811023622,0.12,9.448818897637794
1944-10-25 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7103_output_1944-10-25,POWER STATION,KIEL,2,1.27,1.15,90.5511811023622,0.12,9.448818897637794
1941-12-16 03:30:00,BOX_7_BOOK_13_UTILITIES_IMG_7135_output_1941-12-16,RWE Thermal Power Station,Knapsack near Cologne,2,1.24,1.0,80.64516129032259,0.24,19.35483870967742
1941-10-21 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7077_output_1941-10-21,BEWAG THERMAL POWER STATION,BERLIN,1,1.12,1.0,89.28571428571428,0.12,10.714285714285712
1941-08-27 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7083_output_1941-08-27,STADTISCHE GASWERKE A G,BERLIN,1,1.12,1.0,89.28571428571428,0.12,10.714285714285712
1941-10-08 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7083_output_1941-10-08,STADTISCHE GASWERKE A G,BERLIN,2,1.12,1.0,89.28571428571428,0.12,10.714285714285712
1941-09-26 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7084_output_1941-09-26,SWITCHING STAT ELEKTROWERK,BERLIN,1,1.12,1.0,89.28571428571428,0.12,10.714285714285712
1941-10-28 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7090_output_1941-10-28,Hastedt Electric Power Station,Bremen,1,1.12,1.0,89.28571428571428,0.12,10.714285714285712
1941-08-03 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7097_output_1941-08-03,PUMPING STATION,HALTERN,1,1.12,1.0,89.28571428571428,0.12,10.714285714285712
1944-10-08 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7103_output_1944-10-08,POWER STATION,KIEL,1,1.12,1.0,89.28571428571428,0.12,10.714285714285712
1944-08-28 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7104_output_1944-08-28,GAS WORKS,LEIPZIG,1,1.12,1.0,89.28571428571428,0.12,10.714285714285712
1941-10-15 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7107_output_1941-10-15,Thermal Power Station,Magdeburg Rothensee,1,1.12,1.0,89.28571428571428,0.12,10.714285714285712
1941-10-20 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7112_output_1941-10-20,THERMAL POWER STATION,QUADRATH NR COLOGNE,1,1.12,1.0,89.28571428571428,0.12,10.714285714285712
1941-08-31 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7133_output_1941-08-31,POWER STATION,IBBENBÜREN,1,1.12,1.0,89.28571428571428,0.12,10.714285714285712
1941-10-02 01:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7135_output_1941-10-02,RWE Thermal Power Station,Knapsack near Cologne,1,1.12,1.0,89.28571428571428,0.12,10.714285714285712
1945-07-01 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7137_output_1945-07-01,ALMN ELCT RDCTN L PWRKE,LUNEN,9,1.02,0.9,88.23529411764706,0.12,11.76470588235294
1941-10-01 00:30:00,BOX_7_BOOK_13_UTILITIES_IMG_7135_output_1941-10-01,RWE Thermal Power Station,Knapsack near Cologne,1,0.8,0.6,74.99999999999999,0.2,25.0
1941-07-26 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7094_output_1941-07-26,Thermal Power Station,Dortmund Oberdecker,2,0.66,0.5,75.75757575757575,0.16,24.242424242424242
1941-08-25 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7135_output_1941-08-25,RWE Thermal Power Station,Knapsack near Cologne,4,0.6,0.6,100.0,0.0,0.0
1941-08-11 00:00:00,BOX_7_BOOK_13_UTILITIES_IMG_7094_output_1941-08-11,Thermal Power Station,Dortmund Oberdecker,1,0.42,0.3,71.42857142857143,0.12,28.57142857142857
