DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,TOTAL TONS
1943-06-06 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3230_output_1943-06-06,Factory A F,Arnage Le Mans,214,1419.0
1944-05-03 00:14:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3237_output_1944-05-03,Aircraft Factory,Montdidier,3,446.0
1943-06-09 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3230_output_1943-06-09,Factory A F,Arnage Le Mans,214,371.125
1944-03-02 03:02:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3236_output_1944-03-02,Aircraft Factory,Meulan Les Mureaux,106,318.0
1944-04-29 01:59:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3227_output_1944-04-29,FW AC Target Plant Merignac,Bordeaux,131,304.0
1944-05-01 01:15:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3245_output_1944-05-01,AIRCRAFT REP ASBLY WORKS,TOULOUSE,12,298.5
1944-03-04 03:02:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3236_output_1944-03-04,Aircraft Factory,Meulan Les Mureaux,106,232.0
1944-03-29 06:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3229_output_1944-03-29,AIRCRAFT FACTORY,CLERMONT FERRAND,32,183.0
1942-05-08 11:15:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3393_output_1942-05-08,Aircraft Plant,Warnemunde,70,164.0
1942-01-15 14:30:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3317_output_1942-01-15,A C FACTORY,HAMBURG,40,130.0
1944-04-28 15:30:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3227_output_1944-04-28,FW AC Target Plant Merignac,Bordeaux,49,121.0
1944-05-05 02:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3237_output_1944-05-05,Aircraft Factory,Montdidier,1,105.0
1942-11-28 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3218_output_1942-11-28,AC FCTY,Turin,171,64.15
1944-07-07 04:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3237_output_1944-07-07,Aircraft Factory,Montdidier,1,53.7
1941-09-01 12:48:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3358_output_1941-09-01,BMW Aero Engine Works,Munich,1,21.0
1944-11-25 08:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3405_output_1944-11-25,AERO ENGINS,EISENACH,10,18.0
1944-11-23 18:54:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3405_output_1944-11-23,AERO ENGINS,EISENACH,9,16.0
1944-11-22 08:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3405_output_1944-11-22,AERO ENGINS,EISENACH,7,14.0
1944-11-20 08:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3405_output_1944-11-20,AERO ENGINS,EISENACH,7,14.0
1944-08-26 14:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3235_output_1944-08-26,AVIONS POTEZ AC FCTY,MEAULTE,12,12.0
1945-04-15 22:53:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3364_output_1945-04-15,Aircraft Factory,Oranienburg,6,12.0
1941-06-11 14:30:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3220_output_1941-06-11,F MAC ENG WORKS,TURIN,22,12.0
1941-07-22 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3277_output_1941-07-22,Focke Wulfe Factory,Bremen,12,10.0
1941-06-02 02:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3278_output_1941-06-02,,,2,8.0
1942-08-13 14:30:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3215_output_1942-08-13,BREDA A W,MILAN,12,7.0
1941-07-13 08:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3220_output_1941-07-13,F MAC ENG WORKS,TURIN,11,6.6
1944-04-04 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3300_output_1944-04-04,A C Factory Tory,Eisleben,2,6.0
1942-10-16 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3191_output_1942-10-16,STORK BROS DIESEL ENG WK,HENGELO,6,6.0
1944-10-02 21:45:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3301_output_1944-10-02,AIRCRAFT FACTORY,FRANKFURT AM MAIN,13,5.0
1944-06-26 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3332_output_1944-06-26,A F Fac Fieseler GmbH,Kassel,2,4.8
1942-10-15 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3191_output_1942-10-15,STORK BROS DIESEL ENG WK,HENGELO,4,4.0
1943-10-07 15:30:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3220_output_1943-10-07,F MAC ENG WORKS,TURIN,4,4.0
1944-08-25 14:30:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3265_output_1944-08-25,A C Factories Tory,Berlin,4,4.0
1943-02-28 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3191_output_1943-02-28,STORK BROS DIESEL ENG WK,HENGELO,4,4.0
1941-03-12 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3406_output_1941-03-12,AIRDROME WESER,LEMWERDER,2,3.8
1941-06-01 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3277_output_1941-06-01,Focke Wulfe Factory,Bremen,5,3.25
1942-10-18 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3191_output_1942-10-18,STORK BROS DIESEL ENG WK,HENGELO,5,3.0
1942-10-17 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3191_output_1942-10-17,STORK BROS DIESEL ENG WK,HENGELO,4,3.0
1944-01-21 14:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3258_output_1944-01-21,JUNKERS A C FACTORY,ASCHERSLEBEN,1,3.0
1944-08-01 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3265_output_1944-08-01,A C Factories Tory,Berlin,5,3.0
1943-10-12 15:30:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3190_output_1943-10-12,FECKER A C FACTORY,AMSTERDAM,3,3.0
1941-06-27 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3277_output_1941-06-27,Focke Wulfe Factory,Bremen,3,3.0
