DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,total_area_tons,HIGH EXPLOSIVE BOMBS TONS,he_percentage,INCENDIARY BOMBS TONS,inc_percentage
1941-08-14 00:50:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6176_output_1941-08-14,,,12,77.0,59.0,76.62337662337663,18.0,23.376623376623375
1941-10-16 08:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5980_output_1941-10-16,,,31,74.0,62.0,83.78378378378379,12.0,16.216216216216218
1941-10-15 19:50:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5980_output_1941-10-15,,,114,71.45,62.0,86.77396780965711,9.45,13.226032190342895
1945-07-03 11:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6082_output_1945-07-03,Marshall Yard,Essen,103,71.44,60.0,83.986562150056,11.44,16.013437849944008
1941-05-19 01:20:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6055_output_1941-05-19,,,19,70.5,62.5,88.65248226950354,8.0,11.347517730496454
1941-06-12 01:30:00,BOX_6_BOOK_11_TRANSPORTATION__PART_4_IMG_6530_output_1941-06-12,MARSHALLING YARD,SCHWERTE,150,70.0,64.0,91.42857142857143,6.0,8.571428571428571
1941-06-02 01:10:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6052_output_1941-06-02,MARSHALLING YARD,DUSSELDORF,125,69.2,64.2,92.77456647398844,5.0,7.22543352601156
1941-05-08 01:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5929_output_1941-05-08,,,9,68.67,49.75,72.44793942041649,18.92,27.552060579583515
1941-08-18 00:50:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5979_output_1941-08-18,,,270,68.34,63.1,92.33245537020778,5.24,7.667544629792215
1941-05-11 01:30:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5929_output_1941-05-11,,,74,68.125,34.125,50.091743119266056,34.0,49.908256880733944
1941-06-29 01:25:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5929_output_1941-06-29,,,70,65.96000000000001,52.0,78.83565797453001,13.96,21.16434202546998
1941-07-21 01:32:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5987_output_1941-07-21,Gereon My,Cologne,649,65.0,64.0,98.46153846153847,1.0,1.5384615384615385
1941-05-24 00:20:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5839_output_1941-05-24,RAILROAD CENTER,AACHEN,208,64.65,63.0,97.44779582366588,1.65,2.552204176334106
1941-05-25 00:51:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5839_output_1941-05-25,RAILROAD CENTER,AACHEN,202,64.45,64.0,99.30178432893716,0.45,0.6982156710628393
1941-09-10 06:00:00,BOX_5_BOOK_11_TRANSPORTATION__PART_2_IMG_5508_output_1941-09-10,MARSHALLING YARDS,TURIN,60,63.96,56.0,87.55472170106316,7.96,12.445278298936834
1941-05-17 00:44:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5995_output_1941-05-17,,,157,63.8,57.8,90.59561128526646,6.0,9.404388714733543
1941-07-02 01:29:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5996_output_1941-07-02,Kalk Marshalling Yard,Cologne,102,62.8,48.8,77.70700636942675,14.0,22.29299363057325
1941-08-06 18:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6317_output_1941-08-06,,,108,62.45,46.25,74.05924739791833,16.2,25.940752602081663
1941-10-12 21:28:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5930_output_1941-10-12,,,28,62.0,49.0,79.03225806451613,13.0,20.967741935483872
1941-10-14 14:30:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5930_output_1941-10-14,,,9,62.0,49.0,79.03225806451613,13.0,20.967741935483872
1941-09-01 22:45:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5997_output_1941-09-01,,,162,62.0,50.0,80.64516129032258,12.0,19.35483870967742
1944-09-23 21:31:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6010_output_1944-09-23,RANSPORT TARGET FACILITIES,DARMSTADT,54,57.0,51.0,89.47368421052632,6.0,10.526315789473683
1945-04-02 00:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6149_output_1945-04-02,RAILWAY CENTRE,HAMBURG ALTONA,47,57.0,30.0,52.63157894736842,27.0,47.368421052631575
1942-02-26 11:54:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5891_output_1942-02-26,Schlesischer RR Station,Berlin,22,56.0,34.0,60.71428571428571,22.0,39.285714285714285
1942-12-26 11:58:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5891_output_1942-12-26,Schlesischer RR Station,Berlin,29,56.0,36.0,64.28571428571429,20.0,35.714285714285715
1941-12-15 00:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5891_output_1941-12-15,Schlesischer RR Station,Berlin,26,55.72,10.0,17.946877243359655,45.72,82.05312275664033
1945-02-26 11:55:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5891_output_1945-02-26,Schlesischer RR Station,Berlin,22,55.0,35.0,63.63636363636363,20.0,36.36363636363637
1941-10-10 22:15:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5980_output_1941-10-10,,,136,55.0,45.0,81.81818181818183,10.0,18.181818181818183
1941-03-13 14:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6148_output_1941-03-13,RAILWAY CENTRE,HAMBURG ALTONA,100,55.0,37.0,67.27272727272727,18.0,32.72727272727273
1941-06-24 04:00:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6055_output_1941-06-24,,,61,54.72,47.0,85.89181286549707,7.72,14.108187134502922
1944-10-26 21:08:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_6154_output_1944-10-26,,,76,54.471999999999994,43.4,79.67396093405787,11.072,20.326039065942137
1941-06-10 01:19:00,BOX_6_BOOK_11_TRANSPORTATION__PART_3_IMG_5982_output_1941-06-10,Gremberg MY,Cologne,119,53.0,47.0,88.67924528301887,6.0,11.320754716981133
