DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,total_area_tons,HIGH EXPLOSIVE BOMBS TONS,he_percentage,INCENDIARY BOMBS TONS,inc_percentage
1944-06-11 10:14:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3822_output_1944-06-11,Focsani Airdrome,Focsani,121,412.5,302.0,73.21212121212122,110.5,26.78787878787879
1944-03-24 10:17:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4055_output_1944-03-24,ROBINSON A D,ST DIZIER,318,408.4,324.0,79.333986287953,84.4,20.666013712047015
1944-08-25 13:04:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4299_output_1944-08-25,LARZAD,RECHLIN,163,407.0,265.0,65.1105651105651,142.0,34.88943488943489
1944-10-25 13:13:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4267_output_1944-10-25,AIRDROME,NEUMUNSTER,174,400.0,225.0,56.25,175.0,43.75
1944-06-06 10:35:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3823_output_1944-06-06,Airdrome,Galati,189,383.5,317.0,82.65971316818775,66.5,17.340286831812254
1944-04-10 10:14:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3899_output_1944-04-10,Air Depot,Bourges,158,380.0,307.0,80.78947368421052,73.0,19.210526315789473
1945-03-19 14:46:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4277_output_1945-03-19,,NEUBURG,139,376.79999999999995,226.1,60.005307855626334,150.7,39.99469214437367
1944-08-05 13:07:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4203_output_1944-08-05,LANGENHAGEN A D,HANOVER,142,375.0,238.0,63.46666666666667,137.0,36.53333333333333
1944-12-24 14:51:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4134_output_1944-12-24,Griesheim Air Field,Darmstadt,201,361.2,254.2,70.3765227021041,107.0,29.623477297895906
1945-04-10 14:30:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4124_output_1945-04-10,AIRDROME,BURG,147,352.0,292.0,82.95454545454545,60.0,17.045454545454543
1944-02-21 14:50:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4119_output_1944-02-21,ACHMER AIRDROME,BRAMSCHE,133,351.0,327.0,93.16239316239316,24.0,6.837606837606838
1944-05-30 10:49:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4344_output_1944-05-30,AIRDROME,HANE,129,344.0,266.0,77.32558139534885,78.0,22.674418604651162
1944-04-28 11:09:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3879_output_1944-04-28,Avord Airdrome,Avord,196,338.0,312.0,92.3076923076923,26.0,7.6923076923076925
1944-03-27 12:42:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3918_output_1944-03-27,Cazaux Airdrome,Cazaux,132,333.5,273.0,81.85907046476761,60.5,18.140929535232384
1945-04-07 14:15:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4289_output_1945-04-07,Airdrome,Parchim,160,333.0,268.0,80.48048048048048,65.0,19.51951951951952
1944-10-03 11:45:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4322_output_1944-10-03,Airdrome,Speyer,84,331.0,126.0,38.066465256797585,205.0,61.933534743202415
1943-12-01 12:34:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3933_output_1943-12-01,CHATEAU BERNARD,COGNAC,123,324.124,298.0,91.94012168182547,26.124,8.059878318174524
1944-04-11 13:23:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4308_output_1944-04-11,Marienehe A D,Rostock,62,322.6,245.6,76.13143211407315,77.0,23.868567885926844
1945-04-09 17:06:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4177_output_1945-04-09,AIRDROME,FÜRSTENFELDBRUCK,136,318.875,243.875,76.4798118384947,75.0,23.520188161505292
1944-04-19 10:26:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4357_output_1944-04-19,AI ROROME,WERL,51,317.5,199.5,62.83464566929133,118.0,37.16535433070866
1945-04-11 12:57:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4219_output_1945-04-11,Airdrome,Ingolstadt,204,300.0,231.0,77.0,69.0,23.0
1944-05-29 12:05:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4341_output_1944-05-29,Airdrome,Tutow,166,294.25,144.25,49.02293967714528,150.0,50.97706032285472
1944-03-26 11:50:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3889_output_1944-03-26,Mont de Marsan AD,Bergerac,13,292.8,287.6,98.224043715847,5.2,1.7759562841530054
1944-03-28 14:15:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3924_output_1944-03-28,Chateaudun Airdrome,Chateaudun,127,286.0,225.0,78.67132867132867,61.0,21.328671328671327
1944-08-01 15:03:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4021_output_1944-08-01,,NANET,112,284.0,274.0,96.47887323943662,10.0,3.5211267605633805
1944-09-10 11:22:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4182_output_1944-09-10,Air Field,Giebelstadt,110,278.0,150.5,54.13669064748201,127.5,45.86330935251798
1944-08-01 16:12:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4003_output_1944-08-01,Airdrome,Melun,102,274.0,264.0,96.35036496350365,10.0,3.64963503649635
1944-04-19 10:27:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4242_output_1944-04-19,LIPPSTADT AIRDROME,,124,269.05,208.0,77.30905036238617,61.05,22.690949637613826
1944-08-25 13:08:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4265_output_1944-08-25,AIRDROME,NEUBRANDENBURG,108,269.0,179.0,66.54275092936803,90.0,33.457249070631974
1945-04-07 13:37:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4232_output_1945-04-07,Airdrome,Kaltenkirchen,107,263.0,228.0,86.69201520912547,35.0,13.307984790874524
1945-04-10 15:13:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4299_output_1945-04-10,LARZAD,RECHLIN,218,261.5,245.0,93.69024856596559,16.5,6.309751434034416
1944-05-20 10:13:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4025_output_1944-05-20,PARIS ORLY AD,,83,260.0,226.0,86.92307692307692,34.0,13.076923076923078
1944-04-27 19:07:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4015_output_1944-04-27,ESSEY AIRDROME,NANCY,103,258.5,206.5,79.88394584139265,52.0,20.116054158607348
1944-04-10 09:23:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3652_output_1944-04-10,EVERE AIRDROME,BRUSSELS,122,258.0,172.0,66.66666666666666,86.0,33.33333333333333
1944-04-09 12:05:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4341_output_1944-04-09,Airdrome,Tutow,104,255.0,183.0,71.76470588235294,72.0,28.235294117647058
1945-03-21 09:41:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4119_output_1945-03-21,ACHMER AIRDROME,BRAMSCHE,181,238.9,237.6,99.45583926329007,1.3,0.5441607367099205
1945-03-21 09:25:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4201_output_1945-03-21,LOP NA,,130,237.296,230.0,96.92535904524307,7.296,3.0746409547569282
1944-12-24 14:53:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4255_output_1944-12-24,AIRDROME,MERZHAUSEN,117,236.0,179.0,75.84745762711864,57.0,24.152542372881356
1944-05-15 08:17:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3897_output_1944-05-15,Merignac Airdrome,Bordeaux,191,235.958,194.0,82.21802185134642,41.958,17.781978148653575
1945-04-08 14:40:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4289_output_1945-04-08,Airdrome,Parchim,134,233.5,211.0,90.36402569593149,22.5,9.635974304068522
1945-04-08 12:20:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4311_output_1945-04-08,AIRDROME,ROTH,119,232.1,169.5,73.02886686772942,62.6,26.971133132270573
1944-08-15 12:17:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4366_output_1944-08-15,Ardorf Airdrome,Wittmundhafen,71,227.0,205.0,90.30837004405286,22.0,9.691629955947137
1945-04-07 15:33:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4370_output_1945-04-07,Airdrome,Wesendorf,775,222.0,188.0,84.68468468468468,34.0,15.315315315315313
1944-08-14 12:19:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4250_output_1944-08-14,SANDHOFEN A D,MANNHEIM,72,221.25,153.75,69.49152542372882,67.5,30.508474576271187
1945-03-24 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4329_output_1945-03-24,Airdrome,Stormede,119,220.45,220.0,99.7958720798367,0.45,0.20412792016330236
1945-04-10 14:58:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4298_output_1945-04-10,Airdrome,Rechlin,207,219.98999999999998,143.64,65.29387699440883,76.35,34.70612300559117
1945-04-10 15:07:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4120_output_1945-04-10,Airdrome,Brandenburg,100,219.0,190.0,86.7579908675799,29.0,13.24200913242009
1944-05-23 09:20:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3899_output_1944-05-23,Air Depot,Bourges,84,218.0,191.0,87.61467889908256,27.0,12.385321100917432
1944-05-20 10:20:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4082_output_1944-05-20,,,64,216.1,200.1,92.59602036094401,16.0,7.403979639055993
1944-08-25 13:19:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4095_output_1944-08-25,AIR FIELD,ANKLAM,73,216.0,126.0,58.333333333333336,90.0,41.66666666666667
1944-08-15 10:47:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4131_output_1944-08-15,A D,Cologne Ostheim,84,216.0,158.0,73.14814814814815,58.0,26.851851851851855
1944-04-25 10:04:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3948_output_1944-04-25,AIRDROME,DIJON,83,214.0,186.0,86.91588785046729,28.0,13.084112149532709
1944-04-19 10:37:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4287_output_1944-04-19,AIRDROME,PADERBORN,100,208.5,199.5,95.68345323741008,9.0,4.316546762589928
1944-08-15 11:55:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4200_output_1944-08-15,HANDORF AIRDROME,HANDORF,110,207.0,148.0,71.49758454106279,59.0,28.502415458937197
1945-02-15 12:01:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4318_output_1945-02-15,Airdrome,Schwabisch Hall,153,201.8,173.0,85.72844400396433,28.8,14.271555996035678
1944-03-23 10:30:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4199_output_1944-03-23,HANDORF AIRDROME,HANDORF,88,196.9,110.0,55.865921787709496,86.9,44.134078212290504
1944-08-16 06:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4135_output_1944-08-16,DELITZSCH AIRDROME,,76,192.5,142.0,73.76623376623377,50.5,26.233766233766232
1944-07-20 11:33:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4156_output_1944-07-20,NORD,Erfurt,124,192.2,127.2,66.18106139438086,65.0,33.818938605619145
1945-04-11 13:40:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4301_output_1945-04-11,Obertraubling AD,Regensburg,80,191.5,137.0,71.54046997389034,54.5,28.459530026109658
1944-08-15 00:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4350_output_1944-08-15,,,67,191.0,130.0,68.06282722513089,61.0,31.93717277486911
1945-04-25 10:37:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3693_output_1945-04-25,PILSEN AIRDROME,,77,189.0,179.0,94.70899470899471,10.0,5.291005291005291
1944-03-27 14:29:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4071_output_1944-03-27,AIRDROME,TOURS,66,188.8,171.8,90.9957627118644,17.0,9.004237288135593
1944-05-30 10:43:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4102_output_1944-05-30,Airdrome,Bad Zwischenahn,71,187.12,166.0,88.7131252672082,21.12,11.286874732791793
1944-06-25 19:20:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4082_output_1944-06-25,,,109,185.8,163.0,87.72874058127019,22.8,12.271259418729818
1944-08-24 15:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4203_output_1944-08-24,LANGENHAGEN A D,HANOVER,73,185.5,82.0,44.20485175202156,103.5,55.79514824797843
1945-04-10 16:45:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4315_output_1945-04-10,AIRDROME INS,SCHLEISSHEIM,127,184.5,132.0,71.54471544715447,52.5,28.455284552845526
1945-03-21 13:35:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4227_output_1945-03-21,AIRDROME,KITZINGEN,112,182.1,135.0,74.13509060955519,47.1,25.86490939044481
1944-04-13 15:19:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4237_output_1944-04-13,Airdrome,Lechfeld,95,181.0,103.0,56.9060773480663,78.0,43.0939226519337
1944-08-14 11:38:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3949_output_1944-08-14,Longvic A D LO,Dijon,73,176.0,97.0,55.11363636363637,79.0,44.88636363636363
1944-08-14 12:12:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4334_output_1944-08-14,Echterdingen A D,Stuttgart,70,175.5,118.0,67.23646723646723,57.5,32.763532763532766
1944-12-24 15:06:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4166_output_1944-12-24,RHEINE AIRDROME,FRANKFURT AM MAIN,83,175.0,168.0,96.0,7.0,4.0
1945-02-25 12:20:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4182_output_1945-02-25,Air Field,Giebelstadt,175,173.8,98.0,56.386651323360184,75.8,43.61334867663981
1944-08-14 12:12:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3972_output_1944-08-14,Haguenau Airdrome,Haguenau,69,173.5,116.0,66.85878962536023,57.5,33.14121037463977
1944-04-18 14:50:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4281_output_1944-04-18,ORANIENBURG AIRDROME,ANNAHOF,102,171.8,15.0,8.731082654249127,156.8,91.26891734575088
1945-03-19 14:46:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4239_output_1945-03-19,AIRDROME,LEIPHEIM,57,171.1,127.0,74.22559906487434,44.1,25.77440093512566
1945-03-21 09:45:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4209_output_1945-03-21,AIRDROME,HESEPE,133,169.85,169.6,99.85281130409184,0.25,0.14718869590815425
1944-07-19 09:57:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4237_output_1944-07-19,Airdrome,Lechfeld,96,168.9,131.0,77.56068679692125,37.9,22.439313203078743
1945-04-10 15:13:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4281_output_1945-04-10,ORANIENBURG AIRDROME,ANNAHOF,57,168.0,158.0,94.04761904761905,10.0,5.952380952380952
1944-02-05 12:03:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4020_output_1944-02-05,Bricy AD,Orleans,60,167.8,159.0,94.75566150178784,8.8,5.244338498212158
1944-08-04 15:09:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4095_output_1944-08-04,AIR FIELD,ANKLAM,72,165.0,150.0,90.9090909090909,15.0,9.090909090909092
1945-03-15 13:14:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4318_output_1945-03-15,Airdrome,Schwabisch Hall,112,164.54999999999998,163.6,99.42266788210271,0.95,0.5773321178972957
1944-05-25 09:32:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_4015_output_1944-05-25,ESSEY AIRDROME,NANCY,75,164.0,131.0,79.8780487804878,33.0,20.121951219512198
1943-09-23 12:00:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3935_output_1943-09-23,CONCHES AIRDROME,,85,155.664,90.0,57.816836262719704,65.664,42.183163737280296
1945-03-21 18:07:00,BOX_4_BOOK_10_AIRFIELDS__PART_2_IMG_4159_output_1945-03-21,MULHEM A D,ESSEN,81,155.2,155.0,99.87113402061857,0.2,0.1288659793814433
1945-08-26 11:06:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3825_output_1945-08-26,OHOPENI,,72,152.0,152.0,100.0,0.0,0.0
1943-12-24 12:57:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3897_output_1943-12-24,Merignac Airdrome,Bordeaux,36,149.95,100.0,66.68889629876627,49.95,33.31110370123375
1944-08-14 09:30:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3998_output_1944-08-14,Bron A D,Lyon,59,149.0,127.0,85.23489932885906,22.0,14.76510067114094
1944-05-02 09:16:00,BOX_4_BOOK_10_AIRFIELDS__PART_1_IMG_3879_output_1944-05-02,Avord Airdrome,Avord,57,148.7,98.7,66.37525218560862,50.0,33.62474781439139
