DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,total_area_tons,HIGH EXPLOSIVE BOMBS TONS,he_percentage,INCENDIARY BOMBS TONS,inc_percentage
1944-08-22 12:14:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0582_output_1944-08-22,,BLECHHAMMER,236,298.68,228.5,76.50328110352216,70.18,23.496718896477837
1944-06-23 09:25:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0490_output_1944-06-23,Ploesti Oil Refinery,Ploesti,107,296.0,274.0,92.56756756756756,22.0,7.4324324324324325
1944-07-20 11:32:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0654_output_1944-07-20,LEUNA SYN OIL,MERSEBURG,114,286.875,284.375,99.12854030501089,2.5,0.8714596949891068
1944-11-26 12:14:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0662_output_1944-11-26,,,749,267.68,266.0,99.3723849372385,1.68,0.6276150627615062
1945-03-25 10:21:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0802_output_1945-03-25,Oil Storage Depot,Hitzacker,135,259.35,258.6,99.71081550028919,0.75,0.2891844997108155
1945-03-05 10:24:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0774_output_1945-03-05,,,113,255.4,255.0,99.84338292873923,0.4,0.15661707126076743
1944-07-09 10:03:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0499_output_1944-07-09,Xenia,Ploesti,70,251.8,144.0,57.18824463860206,107.8,42.81175536139793
1945-03-08 14:35:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0568_output_1945-03-08,Benzol Plant,Bottrop,183,249.4,243.0,97.43384121892542,6.4,2.566158781074579
1945-01-14 13:45:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0606_output_1945-01-14,OIL STORAGE DEPOT,EHMEN,89,244.95,244.5,99.81628903857931,0.45,0.18371096142069812
1944-07-09 10:20:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0492_output_1944-07-09,Concordia Vega,Ploesti,100,244.5,186.5,76.27811860940696,58.0,23.721881390593047
1944-07-23 12:01:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0487_output_1944-07-23,Giurgiu Oil Refinery,Giurgiu,408,242.0,202.0,83.47107438016529,40.0,16.528925619834713
1945-01-14 12:48:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0800_output_1945-01-14,OIL REFINERY,HEMMINGSTEDT,111,240.2,239.0,99.50041631973356,1.2,0.4995836802664446
1945-03-08 14:35:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0765_output_1945-03-08,SCHOLVEN OIL PLANT,GELSENKIRCHEN,74,226.6,220.0,97.0873786407767,6.6000000000000005,2.9126213592233015
1944-12-18 11:50:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0403_output_1944-12-18,Floridsdorf Oil Refinery,Vienna,112,217.5,198.0,91.0344827586207,19.5,8.96551724137931
1944-07-07 10:54:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0582_output_1944-07-07,,BLECHHAMMER,50,208.18,138.0,66.2887885483716,70.18,33.7112114516284
1945-03-03 10:20:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0573_output_1945-03-03,WILKS WERK OIL,BRUNSWICK,170,203.0,98.0,48.275862068965516,105.0,51.724137931034484
1944-05-26 10:59:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0401_output_1944-05-26,Floridsdorf Oil Refinery,Vienna,100,200.4,194.0,96.80638722554889,6.4,3.1936127744510983
1945-05-05 10:20:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0774_output_1945-05-05,,,127,188.5,188.4,99.94694960212202,0.1,0.05305039787798409
1944-06-25 10:01:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0549_output_1944-06-25,Front and Bali Or,Sete,91,181.0,181.0,100.0,0.0,0.0
1944-10-06 13:42:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0789_output_1944-10-06,RHENANIA OIL REFINERY,HAMBURG,20,169.5,153.0,90.2654867256637,16.5,9.734513274336283
1945-03-14 13:20:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0776_output_1945-03-14,DP AG SCHINDLAR OIL,HAMBURG,399,156.0,105.0,67.3076923076923,51.0,32.69230769230769
1944-04-11 12:10:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0686_output_1944-04-11,Synoil Plant,Politz,66,149.333,112.75,75.5024006750015,36.583,24.497599324998493
1945-01-17 12:12:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0774_output_1945-01-17,,,58,143.3,143.0,99.79064898813677,0.30000000000000004,0.20935101186322402
