target_location,target_name,BOOK,TOTAL_TONS,INCENDIARY_PERCENT,TARGET_SCORE,TONNAGE_SCORE,INCENDIARY_SCORE,AREA_BOMBING_SCORE,AREA_BOMBING_SCORE_NORMALIZED,CATEGORY
BRETIGNY,AIR DROME,BOOK_10_AIRFIELDS__PART_1,36.0,0.0,0,6.885476314419573,0.0,2.1,2.2,AIRFIELDS
BRETIGNY,AIR DROME,BOOK_10_AIRFIELDS__PART_1,82.0,0.0,0,8.23008849557522,0.0,2.5,2.6,AIRFIELDS
BRETIGNY,AIR DROME,BOOK_10_AIRFIELDS__PART_1,36.0,0.0,0,6.885476314419573,0.0,2.1,2.2,AIRFIELDS
BRETIGNY,AIR DROME,BOOK_10_AIRFIELDS__PART_1,33.0,0.0,0,6.722019781363873,0.0,2.0,2.1,AIRFIELDS
BRETIGNY,AIR DROME,BOOK_10_AIRFIELDS__PART_1,73.0,54.7945205479452,0,8.0149227832726,6.74588799573603,4.4,4.5,AIRFIELDS
BRETIGNY,AIR DROME,BOOK_10_AIRFIELDS__PART_1,31.08,0.0,0,6.628318584070797,0.0,2.0,2.1,AIRFIELDS
BRETIGNY,AIR DROME,BOOK_10_AIRFIELDS__PART_1,31.0,0.0,0,6.610966510498004,0.0,2.0,2.1,AIRFIELDS
BRIE COMTE ROBERT,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,17.0,0.0,0,5.821447162935971,0.0,1.7,1.8,TRANSPORTATION
BRILON,TOWN AREA,BOOK_6_INDUSTRIAL__PART_2,2.0,0.0,1,2.6979003990976924,0.0,4.8,4.9,INDUSTRIAL
BRILON,TOWN AREA,BOOK_6_INDUSTRIAL__PART_2,14.0,0.0,1,5.659378795766095,0.0,5.7,5.9,INDUSTRIAL
BRINDISI,RLWY TERM AND NAV DOCKYD,BOOK_11_TRANSPORTATION__PART_4,3.715,0.4037685060565276,0,4.11174735380878,0.3396695057785493,1.3,1.3,TRANSPORTATION
BRIONNE,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,21.0,0.0,0,6.031580773902482,0.0,1.8,1.9,TRANSPORTATION
BRNO,AC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,83.0,0.0,0,8.252472670484124,0.0,2.5,2.6,AIRCRAFTPRODUCTION
BRNO,AC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,200.0,0.0,0,9.263057435363526,0.0,2.8,2.9,AIRCRAFTPRODUCTION
BRNO,AC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,200.0,0.0,0,9.263057435363526,0.0,2.8,2.9,AIRCRAFTPRODUCTION
BRNO,KURIN AC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,73.0,0.684931506849315,0,8.0149227832726,0.576197357975941,2.6,2.7,AIRCRAFTPRODUCTION
BRNO,KURIN AC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,168.0,17.857142857142858,0,9.116258892937706,3.9961693584420073,3.9,4.0,AIRCRAFTPRODUCTION
BRNO,KURIN AC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,199.5,0.0,0,9.259239979177512,0.0,2.8,2.9,AIRCRAFTPRODUCTION
BRNO,LISEN AC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,153.0,0.0,0,9.029498525073748,0.0,2.7,2.8,AIRCRAFTPRODUCTION
BRNO,LISEN AC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,6.0,0.0,0,4.813291688356759,0.0,1.4,1.4,AIRCRAFTPRODUCTION
BRNO,LISEN AC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,10.0,0.0,0,5.347388512927295,0.0,1.6,1.6,AIRCRAFTPRODUCTION
BRNO,LISEN AC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,84.75,0.0,0,8.289259066458442,0.0,2.5,2.6,AIRCRAFTPRODUCTION
BRNO,LISEN AC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,20.0,0.0,0,5.975360055526635,0.0,1.8,1.9,AIRCRAFTPRODUCTION
BRNO,LISEN AC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,27.0,0.0,0,6.333159812597605,0.0,1.9,2.0,AIRCRAFTPRODUCTION
BRNO,LISEN AC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,150.0,66.66666666666666,0,9.010237723407949,7.409871163988805,4.9,5.1,AIRCRAFTPRODUCTION
BRNO,LISEN AC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,150.2,66.57789613848203,0,9.015443345479785,7.405636466689176,4.9,5.1,AIRCRAFTPRODUCTION
BRNO,LISEN AC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4,AIRCRAFTPRODUCTION
BRNO,LISEN AC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,159.1,62.85355122564425,0,9.064723234426516,7.227970819454527,4.9,5.1,AIRCRAFTPRODUCTION
BRNO,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,243.25,0.0,0,9.410203019260802,0.0,2.8,2.9,TRANSPORTATION
BRNO AIRDROME,BRNO AIRDROME,BOOK_10_AIRFIELDS__PART_1,160.0,0.0,0,9.068887732083985,0.0,2.7,2.8,AIRFIELDS
BRNO AIRDROME,BRNO AIRDROME,BOOK_10_AIRFIELDS__PART_1,72.0,0.0,0,7.98160680201284,0.0,2.4,2.5,AIRFIELDS
BROD,ROAD BRIDGE,BOOK_11_TRANSPORTATION__PART_1,103.0,0.0,0,8.602637515183066,0.0,2.6,2.7,TRANSPORTATION
BROD,ROAD BRIDGE,BOOK_11_TRANSPORTATION__PART_1,11.0,100.0,0,5.44039562727746,10.0,4.6,4.7,TRANSPORTATION
BROD,ROAD BRIDGE,BOOK_11_TRANSPORTATION__PART_1,57.0,100.0,0,7.55457227138643,10.0,5.3,5.5,TRANSPORTATION
BROD,ROAD BRIDGE,BOOK_11_TRANSPORTATION__PART_1,48.0,0.0,0,7.283359361443692,0.0,2.2,2.3,TRANSPORTATION
BROD,ROAD BRIDGE,BOOK_11_TRANSPORTATION__PART_1,213.0,0.0,0,9.315287176817629,0.0,2.8,2.9,TRANSPORTATION
BROD,ROAD BRIDGE,BOOK_11_TRANSPORTATION__PART_1,64.75,0.0,0,7.772687836196425,0.0,2.3,2.4,TRANSPORTATION
BROD,ROAD BRIDGE,BOOK_11_TRANSPORTATION__PART_1,100.0,0.0,0,8.52628839146278,0.0,2.6,2.7,TRANSPORTATION
BROD,ROAD BRIDGE,BOOK_11_TRANSPORTATION__PART_1,100.0,0.0,0,8.52628839146278,0.0,2.6,2.7,TRANSPORTATION
BROD,ROAD BRIDGE,BOOK_11_TRANSPORTATION__PART_1,100.0,0.0,0,8.52628839146278,0.0,2.6,2.7,TRANSPORTATION
BRONZOLO,RR BRIDGE,BOOK_11_TRANSPORTATION__PART_2,105.0,0.0,0,8.631615478049627,0.0,2.6,2.7,TRANSPORTATION
BRONZOLO,RR BRIDGE,BOOK_11_TRANSPORTATION__PART_2,94.75,0.0,0,8.435710567412807,0.0,2.5,2.6,TRANSPORTATION
BROSSIERE,DOUBRAVA,BOOK_11_TRANSPORTATION__PART_4,31.0,0.0,0,6.610966510498004,0.0,2.0,2.1,TRANSPORTATION
BROSSIERE,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_4,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1,TRANSPORTATION
BRUCHSAL,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,3.0,33.33333333333333,1,3.692174214818671,5.083300538358647,6.6,6.8,INDUSTRIAL
BRUCK,Town Area,BOOK_6_INDUSTRIAL__PART_5,1.0,0.0,1,1.2540343571056742,0.0,4.4,4.5,INDUSTRIAL
BRUCK MY WEST,Leitha MY,BOOK_11_TRANSPORTATION__PART_1,48.0,0.0,0,7.283359361443692,0.0,2.2,2.3,TRANSPORTATION
BRUGES,OIL TANKS,BOOK_2_OILREFINERIES,6.0,0.0,0,4.813291688356759,0.0,1.4,1.4,OILREFINERIES
BRUGES,OIL TANKS,BOOK_2_OILREFINERIES,12.0,0.0,0,5.527676557348603,0.0,1.7,1.8,OILREFINERIES
BRUGES,OIL TANKS,BOOK_2_OILREFINERIES,48.0,0.0,0,7.283359361443692,0.0,2.2,2.3,OILREFINERIES
BRUGHERIO,TRANS AND SWITCHING STN,BOOK_11_TRANSPORTATION__PART_4,3.4,11.764705882352942,0,4.061946902654867,3.571489948201708,2.3,2.4,TRANSPORTATION
BRUHL,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4,TRANSPORTATION
BRUHL,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,1.55,0.0,0,2.12007634912372,0.0,0.6,0.6,TRANSPORTATION
BRUHL,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4,TRANSPORTATION
BRUHL,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,0.72,100.0,0,0.6887038001041125,10.0,3.2,3.3,TRANSPORTATION
BRUHL,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,36.0,19.444444444444446,0,6.885476314419573,4.106813802489288,3.3,3.4,TRANSPORTATION
BRUHL,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,245.15,16.316540893330615,0,9.415929203539823,3.8887801583379895,4.0,4.1,TRANSPORTATION
BRUHL,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,3.0,33.33333333333333,1,3.692174214818671,5.083300538358647,6.6,6.8,INDUSTRIAL
BRUHL,WAREHOUSE,BOOK_14_SUPPLY,0.6,0.0,0,0.5375672392850945,0.0,0.2,0.2,SUPPLY
BRUHL TOWN AREA,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,0.6,0.0,1,0.5375672392850945,0.0,4.2,4.3,INDUSTRIAL
BRUHL TOWN AREA,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,1.3199999999999998,54.545454545454554,1,1.9767482214124588,6.726592976888324,6.6,6.8,INDUSTRIAL
BRUHL TOWN AREA,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,1.0,100.0,1,1.2540343571056742,10.0,7.4,7.6,INDUSTRIAL
BRUHL TOWN AREA,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,4.0,100.0,1,4.268783619642547,10.0,8.3,8.6,INDUSTRIAL
BRUHL TOWN AREA,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,0.6,0.0,1,0.5375672392850945,0.0,4.2,4.3,INDUSTRIAL
BRUMSBOTTEL,ANTI AIRCRAFT BATTERY,BOOK_15_TACTICAL,1.24,19.35483870967742,0,1.8655214298108624,4.100567745164039,1.8,1.9,TACTICAL
BRUNICO,MY,BOOK_11_TRANSPORTATION__PART_2,29.0,0.0,0,6.449245184799583,0.0,1.9,2.0,TRANSPORTATION
BRUNICO,MY,BOOK_11_TRANSPORTATION__PART_2,28.5,0.0,0,6.42616692694777,0.0,1.9,2.0,TRANSPORTATION
BRUNNESTAASSE,TRANSFORMER STATION RAIL,BOOK_13_UTILITIES,1.37,8.759124087591239,0,2.006073225750477,3.3619828643680845,1.6,1.6,UTILITIES
BRUNSBUTTEL KOOG PORT AREA,Naval Dockyard,BOOK_17_NAVAL,4.3,0.0,0,4.427555092833594,0.0,1.3,1.3,NAVAL
BRUNSBUTTEL KOOG PORT AREA,Naval Dockyard,BOOK_17_NAVAL,16.0,0.0,0,5.778240499739718,0.0,1.7,1.8,NAVAL
BRUNSBUTTEL KOOG PORT AREA,Naval Dockyard,BOOK_17_NAVAL,16.0,0.0,0,5.778240499739718,0.0,1.7,1.8,NAVAL
BRUNSBUTTEL KOOG PORT AREA,Naval Dockyard,BOOK_17_NAVAL,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1,NAVAL
BRUNSBUTTEL KOOG PORT AREA,Naval Dockyard,BOOK_17_NAVAL,35.0,0.0,0,6.818670831164324,0.0,2.0,2.1,NAVAL
BRUNSBUTTEL KOOG PORT AREA,Naval Dockyard,BOOK_17_NAVAL,37.5,0.0,0,6.965989935797328,0.0,2.1,2.2,NAVAL
BRUNSBUTTEL KOOG PORT AREA,Naval Dockyard,BOOK_17_NAVAL,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1,NAVAL
BRUNSBUTTEL KOOG PORT AREA,Naval Dockyard,BOOK_17_NAVAL,84.0,0.0,0,8.276418532014576,0.0,2.5,2.6,NAVAL
BRUNSBUTTEL KOOG PORT AREA,Naval Dockyard,BOOK_17_NAVAL,45.0,0.0,0,7.215339233038348,0.0,2.2,2.3,NAVAL
BRUNSBUTTEL KOOG PORT AREA,Naval Dockyard,BOOK_17_NAVAL,34.75,0.0,0,6.800798195384349,0.0,2.0,2.1,NAVAL
BRUNSBUTTELKOOG,CANAL,BOOK_11_TRANSPORTATION__PART_3,2.24,10.714285714285712,0,3.1360402568106887,3.4982693602292425,2.0,2.1,TRANSPORTATION
BRUNSBUTTELKOOG,CANAL,BOOK_11_TRANSPORTATION__PART_3,1.55,0.0,0,2.12007634912372,0.0,0.6,0.6,TRANSPORTATION
BRUNSBUTTELKOOG,TOWN AREA,BOOK_6_INDUSTRIAL__PART_2,1.12,10.714285714285712,1,1.7273989241714385,3.4982693602292425,5.6,5.8,INDUSTRIAL
BRUNSBUTTELKOOG,TOWN AREA,BOOK_6_INDUSTRIAL__PART_2,0.75,0.0,1,0.7254901960784315,0.0,4.2,4.3,INDUSTRIAL
BRUNSBUTTELKOOG,TOWN AREA,BOOK_6_INDUSTRIAL__PART_2,1.48,32.432432432432435,1,2.0461565157036263,5.013508195409511,6.1,6.3,INDUSTRIAL
BRUNSBUTTELKOOG,TOWN AREA,BOOK_6_INDUSTRIAL__PART_2,1.0,0.0,1,1.2540343571056742,0.0,4.4,4.5,INDUSTRIAL
BRUNSBUTTELKOOG,TOWN AREA,BOOK_6_INDUSTRIAL__PART_2,3.0,33.33333333333333,1,3.692174214818671,5.083300538358647,6.6,6.8,INDUSTRIAL
BRUNSBUTTELKOOG,TOWN AREA,BOOK_6_INDUSTRIAL__PART_2,7.5,100.0,1,5.057088322054486,10.0,8.5,8.8,INDUSTRIAL
BRUNSBUTTELKOOG,TOWN AREA,BOOK_6_INDUSTRIAL__PART_2,2.0,0.0,1,2.6979003990976924,0.0,4.8,4.9,INDUSTRIAL
BRUNSBUTTELKOOG,TOWN AREA,BOOK_6_INDUSTRIAL__PART_2,2.0,0.0,1,2.6979003990976924,0.0,4.8,4.9,INDUSTRIAL
BRUNSBUTTELKOOG,TOWN AREA,BOOK_6_INDUSTRIAL__PART_2,2.0,0.0,1,2.6979003990976924,0.0,4.8,4.9,INDUSTRIAL
BRUNSWICK,A C COMPONENTS FACTORY,BOOK_7_AIRCRAFTPRODUCTION,63.0,0.0,0,7.734339753600556,0.0,2.3,2.4,AIRCRAFTPRODUCTION
BRUNSWICK,A C COMPONENTS FACTORY,BOOK_7_AIRCRAFTPRODUCTION,68.0,0.0,0,7.863265660246399,0.0,2.4,2.5,AIRCRAFTPRODUCTION
BRUNSWICK,BUSSING NA G,BOOK_7_AIRCRAFTPRODUCTION,12.0,0.0,0,5.527676557348603,0.0,1.7,1.8,AIRCRAFTPRODUCTION
BRUNSWICK,C FACTORY,BOOK_7_AIRCRAFTPRODUCTION,23.0,0.0,0,6.121464515009544,0.0,1.8,1.9,AIRCRAFTPRODUCTION
BRUNSWICK,C FACTORY,BOOK_7_AIRCRAFTPRODUCTION,32.0,28.125,0,6.656255422522992,4.711900605872856,3.4,3.5,AIRCRAFTPRODUCTION
BRUNSWICK,C FACTORY,BOOK_7_AIRCRAFTPRODUCTION,39.0,82.05128205128204,0,7.033663022731217,8.143776780609356,4.6,4.7,AIRCRAFTPRODUCTION
BRUNSWICK,C FACTORY,BOOK_7_AIRCRAFTPRODUCTION,50.0,57.99999999999999,0,7.340968245705362,6.994214888306013,4.3,4.4,AIRCRAFTPRODUCTION
BRUNSWICK,C FACTORY,BOOK_7_AIRCRAFTPRODUCTION,42.0,100.0,0,7.1403782752038865,10.0,5.1,5.3,AIRCRAFTPRODUCTION
BRUNSWICK,C FACTORY,BOOK_7_AIRCRAFTPRODUCTION,150.0,15.333333333333332,0,9.010237723407949,3.8202446924068303,3.8,3.9,AIRCRAFTPRODUCTION
BRUNSWICK,C FACTORY,BOOK_7_AIRCRAFTPRODUCTION,32.0,100.0,0,6.656255422522992,10.0,5.0,5.2,AIRCRAFTPRODUCTION
BRUNSWICK,FACTORY,BOOK_7_AIRCRAFTPRODUCTION,113.0,53.09734513274337,0,8.73815720978657,6.614408663764933,4.6,4.7,AIRCRAFTPRODUCTION
BRUNSWICK,FACTORY,BOOK_7_AIRCRAFTPRODUCTION,847.446,40.26215239673088,0,9.917751171264966,5.6200726914573735,4.7,4.8,AIRCRAFTPRODUCTION
BRUNSWICK,FACTORY,BOOK_7_AIRCRAFTPRODUCTION,165.9,0.0,0,9.102203713343744,0.0,2.7,2.8,AIRCRAFTPRODUCTION
BRUNSWICK,FACTORY,BOOK_7_AIRCRAFTPRODUCTION,519.5,0.0,0,9.78969286829776,0.0,2.9,3.0,AIRCRAFTPRODUCTION
BRUNSWICK,FACTORY,BOOK_7_AIRCRAFTPRODUCTION,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4,AIRCRAFTPRODUCTION
BRUNSWICK,FACTORY,BOOK_7_AIRCRAFTPRODUCTION,573.0,92.32111692844676,0,9.8247440569148,8.633687597986949,5.5,5.7,AIRCRAFTPRODUCTION
BRUNSWICK,FACTORY,BOOK_7_AIRCRAFTPRODUCTION,47.0,70.2127659574468,0,7.262016310949159,7.579033806117656,4.5,4.6,AIRCRAFTPRODUCTION
BRUNSWICK,L MI AG PLANT,BOOK_1_MILITARYINDUSTRY,161.0,6.211180124223603,0,9.07496095783446,3.1843758830951088,3.7,3.8,MILITARYINDUSTRY
BRUNSWICK,L MI AG PLANT,BOOK_1_MILITARYINDUSTRY,161.0,6.211180124223603,0,9.07496095783446,3.1843758830951088,3.7,3.8,MILITARYINDUSTRY
BRUNSWICK,NEUPETRITOR A C COMP,BOOK_7_AIRCRAFTPRODUCTION,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8,AIRCRAFTPRODUCTION
BRUNSWICK,NEUPETRITOR A C COMP,BOOK_7_AIRCRAFTPRODUCTION,89.65,77.52370329057445,0,8.361617213256984,7.927793774267967,4.9,5.1,AIRCRAFTPRODUCTION
BRUNSWICK,NEUPETRITOR A C COMP,BOOK_7_AIRCRAFTPRODUCTION,92.0,76.08695652173914,0,8.401700503210133,7.859255400252839,4.9,5.1,AIRCRAFTPRODUCTION
BRUNSWICK,QUEREUM AERO ENGINES,BOOK_7_AIRCRAFTPRODUCTION,0.84,28.57142857142857,0,0.7641853201457574,4.743019355761154,1.7,1.8,AIRCRAFTPRODUCTION
BRUNSWICK,QUEREUM AERO ENGINES,BOOK_7_AIRCRAFTPRODUCTION,372.1,29.26632625638269,0,9.640812077043208,4.791457893614693,4.3,4.4,AIRCRAFTPRODUCTION
BRUNSWICK,QUEREUM AERO ENGINES,BOOK_7_AIRCRAFTPRODUCTION,315.75,15.993665874901028,0,9.562727745965642,3.866273832384125,4.0,4.1,AIRCRAFTPRODUCTION
BRUNSWICK,TRANSFORMER SWITCHING ST,BOOK_13_UTILITIES,4.720000000000001,15.254237288135592,0,4.480478917230609,3.814731223500067,2.5,2.6,UTILITIES
BRUNSWICK,WAGGUM AIRDROME,BOOK_10_AIRFIELDS__PART_2,2.422,15.359207266721716,0,3.2476140898837413,3.822048260801127,2.1,2.2,AIRFIELDS
BRUNSWICK,WILHELMITOR AC COMP,BOOK_7_AIRCRAFTPRODUCTION,279.0,75.26881720430107,0,9.494881138296028,7.820226992636855,5.2,5.4,AIRCRAFTPRODUCTION
BRUNSWICK,WILKS WERK OIL,BOOK_2_OILREFINERIES,203.0,51.72413793103448,0,9.277633177164672,6.508026987527233,4.7,4.8,OILREFINERIES
BRUSSELS,AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.25,0.0,0,0.1311816762103071,0.0,0.0,0.0,AIRFIELDS
BRUSSELS,AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.5,0.0,0,2.0834634738851294,0.0,0.6,0.6,AIRFIELDS
BRUSSELS,AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.6,0.0,0,0.5375672392850945,0.0,0.2,0.2,AIRFIELDS
BRUSSELS,AIRDROME,BOOK_10_AIRFIELDS__PART_1,2.15,0.0,0,3.0921395106715255,0.0,0.9,0.9,AIRFIELDS
BRUSSELS,AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.6,0.0,0,0.5375672392850945,0.0,0.2,0.2,AIRFIELDS
BRUSSELS,CANAL,BOOK_11_TRANSPORTATION__PART_1,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4,TRANSPORTATION
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.8,0.0,0,2.289259066458442,0.0,0.7,0.7,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.3,0.0,0,0.2274856845393024,0.0,0.1,0.1,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,3.24,7.4074074074074066,0,4.023078257851813,3.2677601017974074,2.2,2.3,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,10.49,2.2878932316491896,0,5.405170917924692,1.924685931694659,2.2,2.3,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.12,10.714285714285712,0,1.7273989241714385,3.4982693602292425,1.6,1.6,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.6,0.0,0,0.5375672392850945,0.0,0.2,0.2,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.5,0.0,0,0.3597084851639771,0.0,0.1,0.1,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.6,0.0,0,0.5375672392850945,0.0,0.2,0.2,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.9,0.0,0,0.8322054485511019,0.0,0.2,0.2,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.8,0.0,0,2.289259066458442,0.0,0.7,0.7,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.25,0.0,0,0.1311816762103071,0.0,0.0,0.0,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.5,0.0,0,2.0834634738851294,0.0,0.6,0.6,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.75,0.0,0,0.7254901960784315,0.0,0.2,0.2,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.92,6.25,0,2.383827867430158,3.187081861346265,1.7,1.8,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.9,0.0,0,0.8322054485511019,0.0,0.2,0.2,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,3.245,3.697996918335901,0,4.032621898316849,3.0091919351743317,2.1,2.2,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,2.12,5.660377358490566,0,3.0628145063335066,3.1459816256447395,1.9,2.0,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.8,0.0,0,2.289259066458442,0.0,0.7,0.7,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,2.05,0.0,0,3.0197813638729825,0.0,0.9,0.9,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.025,0.0,0,1.657296546937359,0.0,0.5,0.5,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.8,0.0,0,0.7506507027589797,0.0,0.2,0.2,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,10.0,0.0,0,5.347388512927295,0.0,1.6,1.6,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.5,0.0,0,0.3597084851639771,0.0,0.1,0.1,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.6,0.0,0,0.5375672392850945,0.0,0.2,0.2,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,1.12,10.714285714285712,0,1.7273989241714385,3.4982693602292425,1.6,1.6,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,3.42,3.508771929824561,0,4.064896755162241,2.951747868929382,2.1,2.2,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,74.0,0.0,0,8.036265833767136,0.0,2.4,2.5,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.5,0.0,0,0.3597084851639771,0.0,0.1,0.1,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,36.0,0.0,0,6.885476314419573,0.0,2.1,2.2,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,33.0,0.0,0,6.722019781363873,0.0,2.0,2.1,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,53.0,0.0,0,7.442304355370467,0.0,2.2,2.3,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,46.0,0.0,0,7.242234947076176,0.0,2.2,2.3,AIRFIELDS
BRUSSELS,EVERE AIRDROME,BOOK_10_AIRFIELDS__PART_1,258.0,33.33333333333333,0,9.453583203192782,5.083300538358647,4.4,4.5,AIRFIELDS
BRUSSELS,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_1,16.46,5.83232077764277,0,5.800798195384348,3.1579671135771408,2.7,2.8,TRANSPORTATION
