target_location,target_name,BOOK,TOTAL_TONS,INCENDIARY_PERCENT,TARGET_SCORE,TONNAGE_SCORE,INCENDIARY_SCORE,AREA_BOMBING_SCORE,AREA_BOMBING_SCORE_NORMALIZED
BENABA,BLANDERMONT,BOOK_8_WEAPON,23.0,0.0,0,6.121464515009544,0.0,1.8,1.9
BENABA,BLANDERMONT,BOOK_8_WEAPON,23.0,0.0,0,6.121464515009544,0.0,1.8,1.9
BENDIN,FACTORY,BOOK_6_INDUSTRIAL__PART_5,3.0,0.0,1,3.692174214818671,0.0,5.1,5.3
BENDIN,FACTORY,BOOK_6_INDUSTRIAL__PART_5,3.0,0.0,1,3.692174214818671,0.0,5.1,5.3
BENRATH,FACTORIES,BOOK_6_INDUSTRIAL__PART_5,0.6,0.0,1,0.5375672392850945,0.0,4.2,4.3
BENRATH,FACTORIES,BOOK_6_INDUSTRIAL__PART_5,1.2,0.0,1,1.8181502689571405,0.0,4.5,4.6
BERCHTESGADEN,TOWN AREA,BOOK_6_INDUSTRIAL__PART_5,670.45,6.711909911253636,1,9.872982821447163,3.219279753504535,7.9,8.1
BERCHTESGADEN,TOWN AREA,BOOK_6_INDUSTRIAL__PART_5,515.0,2.912621359223301,1,9.787090057261842,2.4502373086743896,7.7,7.9
BERCK SUR MER,TACTICAL TARGET,BOOK_15_TACTICAL,51.0,0.0,0,7.380704494187055,0.0,2.2,2.3
BERCK SUR MER,TACTICAL TARGET,BOOK_15_TACTICAL,43.0,0.0,0,7.167794551448898,0.0,2.2,2.3
BERCK SUR MER,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,50.0,0.0,1,7.340968245705362,0.0,6.2,6.4
BERCK SUR MER,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,48.0,0.0,1,7.283359361443692,0.0,6.2,6.4
BERCK SUR MER,V WEAPONS,BOOK_8_WEAPON,69.0,0.0,0,7.8936317889987855,0.0,2.4,2.5
BERCK SUR MER,V WEAPONS,BOOK_8_WEAPON,256.25,0.0,0,9.450980392156863,0.0,2.8,2.9
BERCK SUR MER,V WEAPONS,BOOK_8_WEAPON,316.0,0.0,0,9.563421828908554,0.0,2.9,3.0
BERCK SUR MER,V WEAPONS,BOOK_8_WEAPON,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1
BERCK SUR MER,V WEAPONS,BOOK_8_WEAPON,269.0,0.0,0,9.478570189137601,0.0,2.8,2.9
BERDERKESA,TOWN AREA,BOOK_6_INDUSTRIAL__PART_2,1.6,100.0,1,2.1532188096477527,10.0,7.6,7.8
BERETTYO UJFALU,UVAILU MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_1,28.0,0.0,0,6.395800798195385,0.0,1.9,2.0
BEREUN,RR JUNCTION,BOOK_11_TRANSPORTATION__PART_4,52.5,0.9523809523809524,0,7.426861009890682,0.8011887072808322,2.5,2.6
BEREUN,RR STATION,BOOK_11_TRANSPORTATION__PART_4,86.7,0.2306805074971165,0,8.32101336109665,0.19405954847632614,2.6,2.7
BEREUN,RR STATION,BOOK_11_TRANSPORTATION__PART_4,0.2,100.0,0,0.07166406385563075,10.0,3.0,3.1
BERGAMO,STEFL WORKS,BOOK_1_MILITARYINDUSTRY,78.0,0.0,0,8.13760194343224,0.0,2.4,2.5
BERGAMO,STEFL WORKS,BOOK_1_MILITARYINDUSTRY,252.3,0.0,0,9.438139857712997,0.0,2.8,2.9
BERGEN,BOAT PENS,BOOK_1_MILITARYINDUSTRY,222.0,0.0,0,9.347909075134478,0.0,2.8,2.9
BERGEN,BOAT PENS,BOOK_1_MILITARYINDUSTRY,25.0,0.0,0,6.226791601596391,0.0,1.9,2.0
BERGEN,BOAT PENS,BOOK_1_MILITARYINDUSTRY,60.0,0.0,0,7.646191219850772,0.0,2.3,2.4
BERGEN,BOAT PENS,BOOK_1_MILITARYINDUSTRY,160.0,0.0,0,9.068887732083985,0.0,2.7,2.8
BERGEN,BOAT PENS,BOOK_1_MILITARYINDUSTRY,125.95,0.0,0,8.844698941523513,0.0,2.7,2.8
BERGEN,BOAT PENS,BOOK_1_MILITARYINDUSTRY,13.0,0.0,0,5.60975186534791,0.0,1.7,1.8
BERGEN,BOAT PENS,BOOK_1_MILITARYINDUSTRY,812.0,0.0,0,9.910289779628666,0.0,3.0,3.1
BERGEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,11.0,0.0,1,5.44039562727746,0.0,5.6,5.8
BERGUENEUSE,TOWN AREA,BOOK_6_INDUSTRIAL__PART_5,596.0,0.0,1,9.835502342529933,0.0,7.0,7.2
BERGUENEUSE,TOWN AREA,BOOK_6_INDUSTRIAL__PART_5,10.0,0.0,1,5.347388512927295,0.0,5.6,5.8
BERGZABERN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,4.0,0.0,1,4.268783619642547,0.0,5.3,5.5
BERGZABERN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,7.0,100.0,1,4.993232691306611,10.0,8.5,8.8
BERGZABERN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,100.0,100.0,1,8.52628839146278,10.0,9.6,9.9
BERLIN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,8.0,50.0,0,5.11677945514489,6.374458882917678,3.4,3.5
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,0.9,0.0,0,0.8322054485511019,0.0,0.2,0.2
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,4.0,0.0,0,4.268783619642547,0.0,1.3,1.3
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,9.0,0.0,0,5.230956099253861,0.0,1.6,1.6
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,13.0,0.0,0,5.60975186534791,0.0,1.7,1.8
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,12.56,12.420382165605096,0,5.58042686100989,3.617194519038024,2.8,2.9
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,6.0,0.0,0,4.813291688356759,0.0,1.4,1.4
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,1.24,19.35483870967742,0,1.8655214298108624,4.100567745164039,1.8,1.9
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,4.0,0.0,0,4.268783619642547,0.0,1.3,1.3
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,2.25,0.0,0,3.1740412979351036,0.0,1.0,1.0
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,4.48,10.714285714285712,0,4.448030539649488,3.4982693602292425,2.4,2.5
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,4.0,0.0,0,4.268783619642547,0.0,1.3,1.3
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,1.24,19.35483870967742,0,1.8655214298108624,4.100567745164039,1.8,1.9
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,4.359999999999999,8.256880733944955,0,4.431546069755336,3.3269734892844847,2.3,2.4
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,1.5,0.0,0,2.0834634738851294,0.0,0.6,0.6
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,4.882000000000001,8.848832445718967,0,4.4948811382960265,3.3682360751572897,2.4,2.5
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,33.318,0.3541629149408728,0,6.762450112788478,0.29793889438770366,2.1,2.2
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,11.096,1.766402307137707,0,5.462779802186361,1.485982660043216,2.1,2.2
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,4.0,0.0,0,4.268783619642547,0.0,1.3,1.3
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,0.37,32.432432432432435,0,0.2762450112788478,5.013508195409511,1.6,1.6
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,13.0,7.6923076923076925,0,5.60975186534791,3.287619360985381,2.7,2.8
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,1.12,10.714285714285712,0,1.7273989241714385,3.4982693602292425,1.6,1.6
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,5.67,19.75308641975309,0,4.7038001041124415,4.128327999942926,2.6,2.7
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,0.8700000000000001,32.18390804597701,0,0.780149227832726,4.994830849110138,1.7,1.8
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,6.78,7.079646017699115,0,4.954364046503557,3.2449131664484114,2.5,2.6
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,0.45,0.0,0,0.3270865868471282,0.0,0.1,0.1
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,1.12,10.714285714285712,0,1.7273989241714385,3.4982693602292425,1.6,1.6
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,3.32,0.0,0,4.049279888946729,0.0,1.2,1.2
BERLIN,BEWAG THERMAL POWER STATION,BOOK_13_UTILITIES,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8
BERLIN,BMW ENGINE PLANTS,BOOK_7_AIRCRAFTPRODUCTION,162.72,100.0,0,9.083810515356586,10.0,5.7,5.9
BERLIN,BMW ENGINE PLANTS,BOOK_7_AIRCRAFTPRODUCTION,61.472,100.0,0,7.6952975880617736,10.0,5.3,5.5
BERLIN,BMW ENGINE PLANTS,BOOK_7_AIRCRAFTPRODUCTION,198.88,100.0,0,9.255596043727225,10.0,5.8,6.0
BERLIN,BMW ENGINE PLANTS,BOOK_7_AIRCRAFTPRODUCTION,31.0,100.0,0,6.610966510498004,10.0,5.0,5.2
BERLIN,BMW ENGINE PLANTS,BOOK_7_AIRCRAFTPRODUCTION,231.424,100.0,0,9.372201978136388,10.0,5.8,6.0
BERLIN,BMW ENGINE PLANTS,BOOK_7_AIRCRAFTPRODUCTION,20.0,100.0,0,5.975360055526635,10.0,4.8,4.9
BERLIN,BMW ENGINE PLANTS,BOOK_7_AIRCRAFTPRODUCTION,20.0,100.0,0,5.975360055526635,10.0,4.8,4.9
BERLIN,BMW ENGINE PLANTS,BOOK_7_AIRCRAFTPRODUCTION,4.52,100.0,0,4.4626062814506335,10.0,4.3,4.4
BERLIN,BMW ENGINE PLANTS,BOOK_7_AIRCRAFTPRODUCTION,103.056,100.0,0,8.606628492104807,10.0,5.6,5.8
BERLIN,HEINKEL AC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,14.0,100.0,0,5.659378795766095,10.0,4.7,4.8
BERLIN,HEINKEL AC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,197.75,0.0,0,9.251258025334026,0.0,2.8,2.9
BERLIN,HEINKEL AC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,19.0,100.0,0,5.927815373937185,10.0,4.8,4.9
BERLIN,HIWAY,BOOK_11_TRANSPORTATION__PART_3,2.9,0.0,0,3.3978830470241195,0.0,1.0,1.0
BERLIN,HIWAY,BOOK_11_TRANSPORTATION__PART_3,1.5,0.0,0,2.0834634738851294,0.0,0.6,0.6
BERLIN,STADTISCHE GASWERKE A G,BOOK_13_UTILITIES,2.12,5.660377358490566,0,3.0628145063335066,3.1459816256447395,1.9,2.0
BERLIN,STADTISCHE GASWERKE A G,BOOK_13_UTILITIES,1.12,10.714285714285712,0,1.7273989241714385,3.4982693602292425,1.6,1.6
BERLIN,STADTISCHE GASWERKE A G,BOOK_13_UTILITIES,1.12,10.714285714285712,0,1.7273989241714385,3.4982693602292425,1.6,1.6
BERLIN,STADTISCHE GASWERKE A G,BOOK_13_UTILITIES,1.42,8.450704225352112,0,2.026201631094916,3.3404841495280144,1.6,1.6
BERLIN,STADTISCHE GASWERKE A G,BOOK_13_UTILITIES,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
BERLIN,STADTISCHE GASWERKE A G,BOOK_13_UTILITIES,1.12,10.714285714285712,0,1.7273989241714385,3.4982693602292425,1.6,1.6
BERLIN,STADTISCHE GASWERKE A G,BOOK_13_UTILITIES,1.27,9.448818897637794,0,1.9463820926600728,3.4100587306246193,1.6,1.6
BERLIN,SWITCHING STAT ELEKTROWERK,BOOK_13_UTILITIES,0.9,0.0,0,0.8322054485511019,0.0,0.2,0.2
BERLIN,SWITCHING STAT ELEKTROWERK,BOOK_13_UTILITIES,0.25,0.0,0,0.13118167621030713,0.0,0.0,0.0
BERLIN,SWITCHING STAT ELEKTROWERK,BOOK_13_UTILITIES,0.3,0.0,0,0.22748568453930246,0.0,0.1,0.1
BERLIN,SWITCHING STAT ELEKTROWERK,BOOK_13_UTILITIES,1.9,0.0,0,2.3680374804789173,0.0,0.7,0.7
BERLIN,SWITCHING STAT ELEKTROWERK,BOOK_13_UTILITIES,1.12,10.714285714285712,0,1.7273989241714385,3.4982693602292425,1.6,1.6
BERLIN,SWITCHING STAT ELEKTROWERK,BOOK_13_UTILITIES,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
BERLIN,SWITCHING STAT ELEKTROWERK,BOOK_13_UTILITIES,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
BERLIN,TEGEL WATER WORKS,BOOK_13_UTILITIES,947.0,14.46673706441394,0,9.937185493666492,3.7598377331023687,4.1,4.2
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,1.0,0.0,1,1.2540343571056742,0.0,4.4,4.5
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,1.0,0.0,1,1.2540343571056742,0.0,4.4,4.5
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,1.12,10.714285714285712,1,1.7273989241714385,3.4982693602292425,5.6,5.8
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,1.0,0.0,1,1.2540343571056742,0.0,4.4,4.5
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,2.0,0.0,1,2.6979003990976924,0.0,4.8,4.9
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,1.0,0.0,1,1.2540343571056742,0.0,4.4,4.5
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,0.3,0.0,1,0.22748568453930246,0.0,4.1,4.2
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,1.0,0.0,1,1.2540343571056742,0.0,4.4,4.5
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,4.52,15.929203539823009,1,4.4626062814506335,3.8617804208713054,6.5,6.7
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,10.0,0.0,1,5.347388512927295,0.0,5.6,5.8
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,635.61,23.003099384842905,1,9.858407079646017,4.354873402874282,8.3,8.6
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,126.624,69.98989133181703,1,8.85233385389554,7.568401825046783,8.9,9.2
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,60.0,0.0,1,7.646191219850772,0.0,6.3,6.5
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,7.0,100.0,1,4.993232691306611,10.0,8.5,8.8
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,0.3,0.0,1,0.22748568453930246,0.0,4.1,4.2
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,362.7,61.400606561896886,1,9.631441957313898,7.158659743245929,9.0,9.3
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,1.2,0.0,1,1.8181502689571405,0.0,4.5,4.6
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,70.0,72.85714285714285,1,7.923824397015443,7.705180804962312,8.7,9.0
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,581.75,36.01203266007735,1,9.827867430157903,5.290818037656059,8.5,8.8
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,1001.6,31.459664536741215,1,9.94829082075308,4.944346731236562,8.5,8.8
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,143.25,34.3804537521815,1,8.965122332118687,5.164420434351885,8.2,8.5
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,676.5,16.777531411677753,1,9.874718028804443,3.9209139632945496,8.1,8.4
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,190.75,0.1310615989515072,1,9.224188790560472,0.11025532669002278,6.8,7.0
BERLIN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,3.0,33.33333333333333,1,3.692174214818671,5.083300538358647,6.6,6.8
BERNAY,AIRDROME,BOOK_10_AIRFIELDS__PART_1,0.3,0.0,0,0.22748568453930246,0.0,0.1,0.1
BERNAY,AIRDROME,BOOK_10_AIRFIELDS__PART_1,18.0,0.0,0,5.8754121117473534,0.0,1.8,1.9
BERNAY,AIRDROME,BOOK_10_AIRFIELDS__PART_1,29.75,0.0,0,6.477008502516051,0.0,1.9,2.0
BERNAY,AIRDROME,BOOK_10_AIRFIELDS__PART_1,30.0,0.0,0,6.531667534270346,0.0,2.0,2.1
BERNAY,HIGHWAYS,BOOK_11_TRANSPORTATION__PART_2,33.0,0.0,0,6.722019781363873,0.0,2.0,2.1
BERNAY,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1
BERNAY,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1
BERNAY,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,33.0,0.0,0,6.722019781363873,0.0,2.0,2.1
BERNBURG,A C ASSEMBLY PLANT,BOOK_7_AIRCRAFTPRODUCTION,36.0,0.0,0,6.885476314419573,0.0,2.1,2.2
BERNBURG,A C ASSEMBLY PLANT,BOOK_7_AIRCRAFTPRODUCTION,43.75,0.0,0,7.1823702932500435,0.0,2.2,2.3
BERNBURG,JUNKERS A C PLANT,BOOK_7_AIRCRAFTPRODUCTION,1.12,10.714285714285712,0,1.7273989241714385,3.4982693602292425,1.6,1.6
BERNBURG,JUNKERS A C PLANT,BOOK_7_AIRCRAFTPRODUCTION,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
BERNBURG,JUNKERS A C PLANT,BOOK_7_AIRCRAFTPRODUCTION,0.6,0.0,0,0.5375672392850945,0.0,0.2,0.2
BERNBURG,JUNKERS A C PLANT,BOOK_7_AIRCRAFTPRODUCTION,4.48,10.714285714285712,0,4.448030539649488,3.4982693602292425,2.4,2.5
BERNBURG,JUNKERS A C PLANT,BOOK_7_AIRCRAFTPRODUCTION,45.0,2.2222222222222223,0,7.215339233038348,1.8694403169886087,2.7,2.8
BERNBURG,JUNKERS A C PLANT,BOOK_7_AIRCRAFTPRODUCTION,50.34,0.0,0,7.364567065764359,0.0,2.2,2.3
BERNBURG,JUNKERS A C PLANT,BOOK_7_AIRCRAFTPRODUCTION,199.85,15.011258443832876,0,9.260801665799063,3.797794140239899,3.9,4.0
BERNEVAL,BERNEVAL LE GRAND,BOOK_6_INDUSTRIAL__PART_5,202.0,0.0,1,9.273642200242929,0.0,6.8,7.0
BERNEVAL,BERNEVAL LE GRAND,BOOK_6_INDUSTRIAL__PART_5,612.0,0.0,1,9.843831337844872,0.0,7.0,7.2
BERNEVAL,BERNEVAL LE GRAND,BOOK_6_INDUSTRIAL__PART_5,410.0,0.0,1,9.687489154954017,0.0,6.9,7.1
BERNEVAL,BERNEVAL LE GRAND,BOOK_6_INDUSTRIAL__PART_5,5.0,0.0,1,4.5779975707097,0.0,5.4,5.6
BETHUNE,AERODROME,BOOK_10_AIRFIELDS__PART_1,2.32,31.03448275862069,0,3.204927988894673,4.91470901031728,2.4,2.5
BETHUNE,V WEAPON SITE,BOOK_8_WEAPON,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1
BETTEMBURG,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_1,105.0,0.0,0,8.631615478049627,0.0,2.6,2.7
BETTEMBURG,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_1,57.0,0.0,0,7.55457227138643,0.0,2.3,2.4
BETTEMBURG,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_1,6.0,0.0,0,4.813291688356759,0.0,1.4,1.4
BETTEMBURG,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_1,6.0,0.0,0,4.813291688356759,0.0,1.4,1.4
BETZDORF,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,147.125,25.828377230246392,0,8.99080340100642,4.551812219659056,4.1,4.2
BETZDORF,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,243.25,2.5693730729701953,0,9.410203019260802,2.1614803253979287,3.5,3.6
BETZDORF,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,31.0,100.0,0,6.610966510498004,10.0,5.0,5.2
BETZDORF,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,109.3,12.168344007319305,0,8.695297588061774,3.599625947239618,3.7,3.8
BETZDORF,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,38.1,87.9265091863517,0,7.003470414714559,8.424047823177046,4.6,4.7
BEUVRY,V WEAPON SITE,BOOK_8_WEAPON,28.0,0.0,0,6.395800798195385,0.0,1.9,2.0
BEUVRY,V WEAPON SITE,BOOK_8_WEAPON,36.0,0.0,0,6.885476314419573,0.0,2.1,2.2
BEVELAND,UNIDENTIFIED AIRDROME,BOOK_10_AIRFIELDS__PART_2,0.84,28.57142857142857,0,0.7641853201457574,4.743019355761154,1.7,1.8
BEVELAND,UNIDENTIFIED AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
BEVELAND,UNIDENTIFIED AIRDROME,BOOK_10_AIRFIELDS__PART_2,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8
BEVERLOO,AERODROME,BOOK_10_AIRFIELDS__PART_1,0.6,0.0,0,0.5375672392850945,0.0,0.2,0.2
BEVERLOO,AERODROME,BOOK_10_AIRFIELDS__PART_1,0.45,0.0,0,0.3270865868471282,0.0,0.1,0.1
BEVERLOO,AERODROME,BOOK_10_AIRFIELDS__PART_1,0.375,0.0,0,0.28977962866562557,0.0,0.1,0.1
BEYREUTH,TOWN AREA,BOOK_6_INDUSTRIAL__PART_5,0.97,74.22680412371135,1,0.8804442130834634,7.770518941228458,6.6,6.8
BEZIERS,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,159.0,0.0,0,9.062814506333506,0.0,2.7,2.8
BEZIERS,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,329.3,0.0,0,9.584938400138816,0.0,2.9,3.0
BICKENDORF,Flak Btry,BOOK_15_TACTICAL,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
BICKENDORF,Flak Btry,BOOK_15_TACTICAL,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
BICKENDORF,Flak Btry,BOOK_15_TACTICAL,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
BIENNAIS,UNIDENTIFIED,BOOK_6_INDUSTRIAL__PART_2,448.0,0.0,1,9.730695818150268,0.0,6.9,7.1
BIENNAIS,UNIDENTIFIED,BOOK_6_INDUSTRIAL__PART_2,6.0,0.0,1,4.813291688356759,0.0,5.4,5.6
BIENNAIS,UNIDENTIFIED,BOOK_6_INDUSTRIAL__PART_2,410.0,0.0,1,9.687489154954017,0.0,6.9,7.1
BIENNAIS,UNIDENTIFIED,BOOK_6_INDUSTRIAL__PART_2,6.0,0.0,1,4.813291688356759,0.0,5.4,5.6
BIENNAIS,UNIDENTIFIED,BOOK_6_INDUSTRIAL__PART_2,96.8,0.0,1,8.466944299843831,0.0,6.5,6.7
BIENNAIS,UNIDENTIFIED,BOOK_6_INDUSTRIAL__PART_2,1.25,0.0,1,1.9180982127364221,0.0,4.6,4.7
BIENNAIS,UNIDENTIFIED,BOOK_6_INDUSTRIAL__PART_2,88.0,0.0,1,8.344785701891377,0.0,6.5,6.7
BIENNAIS,UNIDENTIFIED,BOOK_6_INDUSTRIAL__PART_2,3.0,0.0,1,3.692174214818671,0.0,5.1,5.3
BIENNAIS,UNIDENTIFIED,BOOK_6_INDUSTRIAL__PART_2,6.0,0.0,1,4.813291688356759,0.0,5.4,5.6
BIENNAIS,UNIDENTIFIED,BOOK_6_INDUSTRIAL__PART_2,44.0,0.0,1,7.189484643414889,0.0,6.2,6.4
BIENNAIS,UNIDENTIFIED,BOOK_6_INDUSTRIAL__PART_2,6.0,0.0,1,4.813291688356759,0.0,5.4,5.6
BIENNAIS,UNIDENTIFIED,BOOK_6_INDUSTRIAL__PART_2,4.0,0.0,1,4.268783619642547,0.0,5.3,5.5
BIER,SXBPORTAS BORBU,BOOK_6_INDUSTRIAL__PART_5,6.0,0.0,1,4.813291688356759,0.0,5.4,5.6
BIER,SXBPORTAS BORBU,BOOK_6_INDUSTRIAL__PART_5,0.3,0.0,1,0.22748568453930246,0.0,4.1,4.2
BIER,SXBPORTAS BORBU,BOOK_6_INDUSTRIAL__PART_5,3.0,0.0,1,3.692174214818671,0.0,5.1,5.3
BIER,SXBPORTAS BORBU,BOOK_6_INDUSTRIAL__PART_5,3.0,0.0,1,3.692174214818671,0.0,5.1,5.3
BIER BACH,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,86.375,11.577424023154848,1,8.31858407079646,3.5584352789713063,7.6,7.8
